id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,clearance,duel,off_camera,dribble,foul_committed,foul_won,interception,shot,goalkeeper,injury_stoppage,substitution,ball_recovery,bad_behaviour,block,related_events,location,bad_behaviour_card_id,bad_behaviour_card_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,related_events_3,pass_cut_back,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate
90bc54af-f274-4b4b-8939-efebe616dd81,1108,1,00:31:20.452,31,20,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,78ff117e-62fb-4d00-9d96-d36061d894bf,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.1,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74a554cb-a431-43ba-af3f-ddb7eb4cecde,1109,1,00:31:20.452,31,20,43,Carry,53,217,Barcelona,1,Regular Play,217,Barcelona,4.0706,,3ce245e6-269a-43ab-ac06-cf4b5154fa39,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.1,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90bc54af-f274-4b4b-8939-efebe616dd81,58.1,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce245e6-269a-43ab-ac06-cf4b5154fa39,1110,1,00:31:24.523,31,24,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,0.7366,,aee5ebcb-0ed6-4151-9365-6c66edcc4e8f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,58.1,38.9,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,10.307764,1.0420235,1.0,Ground Pass,63.3,47.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aee5ebcb-0ed6-4151-9365-6c66edcc4e8f,1111,1,00:31:25.259,31,25,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,3ce245e6-269a-43ab-ac06-cf4b5154fa39,6379,Sergi Roberto Carnicer,15,Left Center Midfield,63.3,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95903b27-375e-4b05-95ff-b9119d9afad5,1112,1,00:31:25.259,31,25,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,0.9001,,49cd21c3-47bc-4896-aae2-459e6a3996e3,6379,Sergi Roberto Carnicer,15,Left Center Midfield,63.3,47.8,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.979984,-2.158799,1.0,Ground Pass,56.1,37.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49cd21c3-47bc-4896-aae2-459e6a3996e3,1113,1,00:31:26.160,31,26,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,95903b27-375e-4b05-95ff-b9119d9afad5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320aee3f-fcbf-4563-8d16-06bf7a62f067,1114,1,00:31:26.160,31,26,43,Carry,53,217,Barcelona,1,Regular Play,217,Barcelona,1.0932,,49cd21c3-47bc-4896-aae2-459e6a3996e3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df18600-1af5-47e4-ad8d-1b487abbd69f,56.7,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df18600-1af5-47e4-ad8d-1b487abbd69f,1115,1,00:31:27.253,31,27,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,1.8891,,443d50f9-3118-4b77-b68f-a52ff93c58f2,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.7,35.5,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,15.415577,-1.1710153,1.0,Ground Pass,62.7,21.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443d50f9-3118-4b77-b68f-a52ff93c58f2,1116,1,00:31:29.142,31,29,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,5df18600-1af5-47e4-ad8d-1b487abbd69f,6332,Thomas Vermaelen,5,Left Center Back,62.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d4415dd-4a47-40da-b801-9228f15e1790,1117,1,00:31:29.142,31,29,43,Carry,53,217,Barcelona,1,Regular Play,217,Barcelona,0.9752,,443d50f9-3118-4b77-b68f-a52ff93c58f2,6332,Thomas Vermaelen,5,Left Center Back,62.7,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdbdc3d7-6bd2-43ff-803b-d155b01d95d3,66.3,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbdc3d7-6bd2-43ff-803b-d155b01d95d3,1118,1,00:31:30.117,31,30,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,1.6685,,111c8488-16e4-4087-bbac-4431eb6ce4d3,6332,Thomas Vermaelen,5,Left Center Back,66.3,17.4,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,19.70406,-0.94759697,1.0,Ground Pass,77.8,1.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111c8488-16e4-4087-bbac-4431eb6ce4d3,1119,1,00:31:31.786,31,31,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,bdbdc3d7-6bd2-43ff-803b-d155b01d95d3,4320,Neymar da Silva Santos Junior,21,Left Wing,77.8,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d4a24c-ac52-4336-b131-89f0fa7f8015,1120,1,00:31:31.786,31,31,43,Carry,53,217,Barcelona,1,Regular Play,217,Barcelona,4.7506,,111c8488-16e4-4087-bbac-4431eb6ce4d3,4320,Neymar da Silva Santos Junior,21,Left Wing,77.8,1.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410586fd-6f6a-4244-9616-7f8f4dd1f9a6,76.3,19.6,a515fb5e-e6fa-4a2e-b59e-c658d4abe04d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410586fd-6f6a-4244-9616-7f8f4dd1f9a6,1121,1,00:31:34.999,31,34,17,Pressure,53,217,Barcelona,1,Regular Play,218,Real Betis,1.7165,,26d4a24c-ac52-4336-b131-89f0fa7f8015,26723,Álvaro Cejudo Carmona,12,Right Midfield,37.6,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a515fb5e-e6fa-4a2e-b59e-c658d4abe04d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a515fb5e-e6fa-4a2e-b59e-c658d4abe04d,1122,1,00:31:36.536,31,36,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,1.3108,,410586fd-6f6a-4244-9616-7f8f4dd1f9a6,4320,Neymar da Silva Santos Junior,21,Left Wing,76.3,19.6,,,True,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,15.285614,1.2097286,1.0,Ground Pass,81.7,33.9,40.0,Right Foot,,,a09d7b92-902a-43ea-855d-0b14d5346865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a09d7b92-902a-43ea-855d-0b14d5346865,1123,1,00:31:37.847,31,37,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,a515fb5e-e6fa-4a2e-b59e-c658d4abe04d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.7,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5720ca35-b95e-4f0d-b468-34cfc4455a80,1124,1,00:31:37.847,31,37,30,Pass,53,217,Barcelona,1,Regular Play,217,Barcelona,1.023433,,41f98351-e87d-43b7-9825-4e71aa980083,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,81.1,31.9,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.848906,-0.21720803,1.0,Ground Pass,95.6,28.7,38.0,Left Foot,,,,,,,77.0,Unknown,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41f98351-e87d-43b7-9825-4e71aa980083,1125,1,00:31:38.498,31,38,42,Ball Receipt*,53,217,Barcelona,1,Regular Play,217,Barcelona,,,5720ca35-b95e-4f0d-b468-34cfc4455a80,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a21efc74-6a94-4512-8726-4042c970482a,1126,1,00:31:38.498,31,38,22,Foul Committed,53,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,76bc58eb-6e2d-4f93-8874-8b94524d8fe8,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76bc58eb-6e2d-4f93-8874-8b94524d8fe8,1127,1,00:31:38.498,31,38,21,Foul Won,53,217,Barcelona,1,Regular Play,218,Real Betis,0.0,,a21efc74-6a94-4512-8726-4042c970482a,7161,Germán Alejandro Pezzella,3,Right Center Back,25.5,51.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001bf7d-adc8-4bbf-ad35-97c211f3fc2d,1138,1,00:32:26.760,32,26,30,Pass,56,217,Barcelona,6,From Counter,217,Barcelona,0.8921,,ddc1346c-5f74-4ce2-a40c-37441b1a205b,6332,Thomas Vermaelen,5,Left Center Back,18.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,5.3,0.0,2.0,Low Pass,24.0,3.3,38.0,Left Foot,66.0,Recovery,de8b0784-b0be-4f04-a303-9eb00276b4bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc1346c-5f74-4ce2-a40c-37441b1a205b,1139,1,00:32:27.652,32,27,42,Ball Receipt*,56,217,Barcelona,6,From Counter,217,Barcelona,,,1001bf7d-adc8-4bbf-ad35-97c211f3fc2d,10609,Jérémy Mathieu,6,Left Back,24.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa9f32f5-8650-438a-83ef-3b6ca31dc853,1140,1,00:32:27.652,32,27,43,Carry,56,217,Barcelona,6,From Counter,217,Barcelona,0.396,,21d680ca-e379-4369-9e48-365579d3ce73,10609,Jérémy Mathieu,6,Left Back,24.0,3.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcc0ebe-970b-4540-819e-c7671d121386,23.4,2.6,ddc1346c-5f74-4ce2-a40c-37441b1a205b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21d680ca-e379-4369-9e48-365579d3ce73,1141,1,00:32:27.699,32,27,17,Pressure,56,217,Barcelona,6,From Counter,218,Real Betis,0.8263,,8dcc0ebe-970b-4540-819e-c7671d121386,26723,Álvaro Cejudo Carmona,12,Right Midfield,93.2,76.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9f32f5-8650-438a-83ef-3b6ca31dc853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dcc0ebe-970b-4540-819e-c7671d121386,1142,1,00:32:28.048,32,28,30,Pass,56,217,Barcelona,6,From Counter,217,Barcelona,2.9021,,21d680ca-e379-4369-9e48-365579d3ce73,10609,Jérémy Mathieu,6,Left Back,23.4,2.6,,,True,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,29.333427,0.047745258,3.0,High Pass,52.7,4.0,38.0,Left Foot,,,49242d07-714d-4df1-bed0-86c22255ebf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cc72bce-762d-4a34-b0f7-e0d229cf6edb,1143,1,00:32:30.928,32,30,17,Pressure,56,217,Barcelona,6,From Counter,218,Real Betis,3.7874,,49242d07-714d-4df1-bed0-86c22255ebf8,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,69.7,74.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ebd015-01f5-441d-b212-91ed0b9983ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49242d07-714d-4df1-bed0-86c22255ebf8,1144,1,00:32:30.950,32,30,42,Ball Receipt*,56,217,Barcelona,6,From Counter,217,Barcelona,,,7cc72bce-762d-4a34-b0f7-e0d229cf6edb,4320,Neymar da Silva Santos Junior,21,Left Wing,52.7,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dcc0ebe-970b-4540-819e-c7671d121386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6ebd015-01f5-441d-b212-91ed0b9983ed,1145,1,00:32:30.950,32,30,43,Carry,56,217,Barcelona,6,From Counter,217,Barcelona,3.985445,,49242d07-714d-4df1-bed0-86c22255ebf8,4320,Neymar da Silva Santos Junior,21,Left Wing,52.7,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc72bce-762d-4a34-b0f7-e0d229cf6edb,63.0,24.7,bc042edb-7951-4d71-a1a2-c5468e39f8be,,,,,,,,,c27a5834-0268-4c82-afc0-c38165312cae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c27a5834-0268-4c82-afc0-c38165312cae,1146,1,00:32:34.935,32,34,22,Foul Committed,56,217,Barcelona,6,From Counter,218,Real Betis,0.0,,bc042edb-7951-4d71-a1a2-c5468e39f8be,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,57.1,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ebd015-01f5-441d-b212-91ed0b9983ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc042edb-7951-4d71-a1a2-c5468e39f8be,1147,1,00:32:34.935,32,34,21,Foul Won,56,217,Barcelona,6,From Counter,217,Barcelona,0.0,,c27a5834-0268-4c82-afc0-c38165312cae,4320,Neymar da Silva Santos Junior,21,Left Wing,63.0,24.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8922d195-4cd5-4648-847b-d092a26dfb07,1148,1,00:32:46.348,32,46,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.198435,,52cb0b48-8587-4378-b2fc-7f6327e94279,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.729914,-0.059808824,1.0,Ground Pass,78.6,19.8,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52cb0b48-8587-4378-b2fc-7f6327e94279,1149,1,00:32:47.547,32,47,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,8922d195-4cd5-4648-847b-d092a26dfb07,4320,Neymar da Silva Santos Junior,21,Left Wing,78.6,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8368a36c-1973-4385-82f3-87c2e4658515,1150,1,00:32:47.547,32,47,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.817665,,3debdfb4-3f4c-4ac0-8803-bda3f2d048e1,4320,Neymar da Silva Santos Junior,21,Left Wing,78.6,19.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52cb0b48-8587-4378-b2fc-7f6327e94279,87.7,22.5,f6cf07ad-d769-47a8-a475-6107aaa22fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3debdfb4-3f4c-4ac0-8803-bda3f2d048e1,1151,1,00:32:49.286,32,49,17,Pressure,57,217,Barcelona,3,From Free Kick,218,Real Betis,0.12,,8368a36c-1973-4385-82f3-87c2e4658515,5671,Alfred John Momar N''Diaye,15,Left Center Midfield,35.3,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6cf07ad-d769-47a8-a475-6107aaa22fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6cf07ad-d769-47a8-a475-6107aaa22fc3,1152,1,00:32:49.364,32,49,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,0.8936,,3debdfb4-3f4c-4ac0-8803-bda3f2d048e1,4320,Neymar da Silva Santos Junior,21,Left Wing,87.7,22.5,,,True,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.343261,1.812868,1.0,Ground Pass,85.7,30.6,40.0,Right Foot,,,ef8fbca3-d5e8-48b8-9420-3b899523d090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef8fbca3-d5e8-48b8-9420-3b899523d090,1153,1,00:32:50.258,32,50,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,f6cf07ad-d769-47a8-a475-6107aaa22fc3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.7,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c03242-3c72-4f88-9287-67b26aeb796a,1154,1,00:32:50.258,32,50,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,0.04,,7487ca09-4008-4987-8c9e-7c4197d6069b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.7,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8fbca3-d5e8-48b8-9420-3b899523d090,85.7,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487ca09-4008-4987-8c9e-7c4197d6069b,1155,1,00:32:50.298,32,50,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,1.025036,,9bfbe307-0dce-461a-be0b-095ea21f3507,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.7,30.6,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.520632,-0.44635826,3.0,High Pass,99.7,23.9,38.0,Left Foot,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bfbe307-0dce-461a-be0b-095ea21f3507,1156,1,00:32:51.323,32,51,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,7487ca09-4008-4987-8c9e-7c4197d6069b,4320,Neymar da Silva Santos Junior,21,Left Wing,99.7,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85c158fc-d3cc-44d6-9c8e-27eefebb2e75,1157,1,00:32:51.323,32,51,43,Carry,57,217,Barcelona,3,From Free Kick,217,Barcelona,2.032664,,93f14081-5e67-4706-840b-3927d8543b52,4320,Neymar da Silva Santos Junior,21,Left Wing,99.7,23.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bfbe307-0dce-461a-be0b-095ea21f3507,115.3,27.9,eb6196dd-53c5-4b33-aff7-25c1386665ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb6196dd-53c5-4b33-aff7-25c1386665ec,1158,1,00:32:53.287,32,53,17,Pressure,57,217,Barcelona,3,From Free Kick,218,Real Betis,0.3727,,85c158fc-d3cc-44d6-9c8e-27eefebb2e75,6654,Antonio Adán Garrido,1,Goalkeeper,4.0,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93f14081-5e67-4706-840b-3927d8543b52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93f14081-5e67-4706-840b-3927d8543b52,1159,1,00:32:53.356,32,53,30,Pass,57,217,Barcelona,3,From Free Kick,217,Barcelona,0.6713,,84660042-1eae-44ff-a80f-63c3fc06450d,4320,Neymar da Silva Santos Junior,21,Left Wing,115.3,27.9,,,True,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.656604,1.9416876,1.0,Ground Pass,111.8,36.9,38.0,Left Foot,,,eb6196dd-53c5-4b33-aff7-25c1386665ec,,,,,,,,,,,,,True,4f0ed81c-4a9a-4a18-8ac7-e68ed0db16f2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84660042-1eae-44ff-a80f-63c3fc06450d,1160,1,00:32:54.009,32,54,42,Ball Receipt*,57,217,Barcelona,3,From Free Kick,217,Barcelona,,,93f14081-5e67-4706-840b-3927d8543b52,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,111.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
