id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,interception,dribble,duel,out,clearance,off_camera,shot,goalkeeper,ball_recovery,foul_committed,block,foul_won,miscontrol,injury_stoppage,substitution,bad_behaviour,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,foul_won_defensive,interception_outcome_id,interception_outcome_name,pass_miscommunication,related_events_3,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_cross,pass_cut_back,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_inswinging,dribble_nutmeg,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_end_location_2,shot_key_pass_id
7fd746ed-7e2e-4382-946d-0b07d63bf0e5,473,1,00:11:04.064,11,4,42,Ball Receipt*,35,217,Barcelona,1,Regular Play,217,Barcelona,,,e388cee9-f77c-444b-9c6b-3ea79724ed0a,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,30.4,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783b14a-8896-40e0-9ded-ba1252819998,474,1,00:11:04.064,11,4,43,Carry,35,217,Barcelona,1,Regular Play,217,Barcelona,2.869068,,7fd746ed-7e2e-4382-946d-0b07d63bf0e5,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,30.4,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7b8d78c-97b4-49e6-817a-0be8d10474b5,37.5,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7b8d78c-97b4-49e6-817a-0be8d10474b5,475,1,00:11:06.933,11,6,30,Pass,35,217,Barcelona,1,Regular Play,217,Barcelona,1.212709,,78c26adf-e43a-4b60-bcbf-2cbc4497c9ec,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,37.5,51.7,4324.0,Daniel Alves da Silva,27.799461,0.8898757,3.0,High Pass,55.0,73.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78c26adf-e43a-4b60-bcbf-2cbc4497c9ec,476,1,00:11:08.146,11,8,42,Ball Receipt*,35,217,Barcelona,1,Regular Play,217,Barcelona,,,e7b8d78c-97b4-49e6-817a-0be8d10474b5,4324,Daniel Alves da Silva,2,Right Back,55.0,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8aef65c-e178-4254-bc24-bd18cfe6aace,477,1,00:11:08.146,11,8,38,Miscontrol,35,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4324,Daniel Alves da Silva,2,Right Back,55.0,73.3,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cc114ff-5b0d-45fd-a293-edd28bf57fc1,497,1,00:11:39.844,11,39,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,1.086773,,3f9c7d6e-2f9a-47fb-9cfb-279c4a261843,5211,Jordi Alba Ramos,6,Left Back,3.3,22.4,5203.0,Sergio Busquets i Burgos,13.5801325,0.63908285,1.0,Ground Pass,14.2,30.5,66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f9c7d6e-2f9a-47fb-9cfb-279c4a261843,498,1,00:11:40.930,11,40,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,0cc114ff-5b0d-45fd-a293-edd28bf57fc1,5203,Sergio Busquets i Burgos,15,Left Center Midfield,14.2,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d2f77cb-bda5-43b8-8711-d23ae2eea66c,499,1,00:11:40.930,11,40,43,Carry,37,217,Barcelona,1,Regular Play,217,Barcelona,0.684549,,3f9c7d6e-2f9a-47fb-9cfb-279c4a261843,5203,Sergio Busquets i Burgos,15,Left Center Midfield,14.2,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ed8b9aa-26ed-4cb4-bd63-8e07bd981a13,14.2,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ed8b9aa-26ed-4cb4-bd63-8e07bd981a13,500,1,00:11:41.615,11,41,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,0.890108,,e7718297-39f1-4509-b12b-eca6c5b2eea1,5203,Sergio Busquets i Burgos,15,Left Center Midfield,14.2,30.1,7068.0,Marc Bartra Aregall,6.8264194,-2.586099,1.0,Ground Pass,8.4,26.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7718297-39f1-4509-b12b-eca6c5b2eea1,501,1,00:11:42.505,11,42,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,7ed8b9aa-26ed-4cb4-bd63-8e07bd981a13,7068,Marc Bartra Aregall,5,Left Center Back,8.4,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be6a7010-f4ee-41de-97e4-4b7d5cb536ba,502,1,00:11:42.505,11,42,30,Pass,37,217,Barcelona,1,Regular Play,217,Barcelona,3.335908,,ceb39386-9a57-455e-80f1-814c8725c37d,7068,Marc Bartra Aregall,5,Left Center Back,8.4,26.5,5246.0,Luis Alberto Suárez Díaz,45.18462,0.14659186,3.0,High Pass,53.1,33.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,df27f9a6-18a4-4030-a2bb-5608c2bc0cb7,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceb39386-9a57-455e-80f1-814c8725c37d,503,1,00:11:45.841,11,45,42,Ball Receipt*,37,217,Barcelona,1,Regular Play,217,Barcelona,,,be6a7010-f4ee-41de-97e4-4b7d5cb536ba,5246,Luis Alberto Suárez Díaz,23,Center Forward,58.2,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1df0b631-0483-47b2-a395-2c83847c12af,534,1,00:12:51.567,12,51,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.917078,,a6827a44-351a-4485-8aa8-31a7512d0dd8,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,36.0,5213.0,Gerard Piqué Bernabéu,28.12561,1.613475,1.0,Ground Pass,4.8,64.1,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6827a44-351a-4485-8aa8-31a7512d0dd8,535,1,00:12:53.484,12,53,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,1df0b631-0483-47b2-a395-2c83847c12af,5213,Gerard Piqué Bernabéu,3,Right Center Back,4.8,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bd05c65-d2d6-41e6-8484-02b8b1db7348,536,1,00:12:53.484,12,53,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,7.230754,,6c13bffd-3548-410c-a998-31d3630033a3,5213,Gerard Piqué Bernabéu,3,Right Center Back,4.8,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6827a44-351a-4485-8aa8-31a7512d0dd8,27.9,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c13bffd-3548-410c-a998-31d3630033a3,537,1,00:13:00.714,13,0,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,2.332123,,757f7466-c41a-4ef6-83da-a28296100eec,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.9,45.1,7068.0,Marc Bartra Aregall,24.607315,-1.5464109,1.0,Ground Pass,28.5,20.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757f7466-c41a-4ef6-83da-a28296100eec,538,1,00:13:03.046,13,3,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,6c13bffd-3548-410c-a998-31d3630033a3,7068,Marc Bartra Aregall,5,Left Center Back,28.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54396c98-9990-47a9-9b87-22a156c0f0f3,539,1,00:13:03.046,13,3,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.941359,,242a1623-4e0e-4699-a6a6-04aac6ce82bd,7068,Marc Bartra Aregall,5,Left Center Back,28.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757f7466-c41a-4ef6-83da-a28296100eec,30.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242a1623-4e0e-4699-a6a6-04aac6ce82bd,540,1,00:13:03.988,13,3,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.602906,,7aef91b9-2f5a-4eff-81c4-a3dcadbcf8f4,7068,Marc Bartra Aregall,5,Left Center Back,30.0,23.0,5213.0,Gerard Piqué Bernabéu,24.144772,1.3579674,1.0,Ground Pass,35.1,46.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aef91b9-2f5a-4eff-81c4-a3dcadbcf8f4,541,1,00:13:05.591,13,5,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,242a1623-4e0e-4699-a6a6-04aac6ce82bd,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.1,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f583de4-b9a2-41f1-a9e1-6bd07b143b27,542,1,00:13:05.591,13,5,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.579916,,7aef91b9-2f5a-4eff-81c4-a3dcadbcf8f4,5213,Gerard Piqué Bernabéu,3,Right Center Back,35.1,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd475ad6-7fe4-4356-ae71-40c3e1c984fe,37.3,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd475ad6-7fe4-4356-ae71-40c3e1c984fe,543,1,00:13:07.171,13,7,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.809932,,79d10dfb-5ff4-42be-8b66-4734e85937f6,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.3,48.7,5506.0,Javier Alejandro Mascherano,15.970598,-0.48885235,1.0,Ground Pass,51.4,41.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79d10dfb-5ff4-42be-8b66-4734e85937f6,544,1,00:13:07.981,13,7,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,fd475ad6-7fe4-4356-ae71-40c3e1c984fe,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,51.4,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0452c8-25d5-4b62-afba-83580455d737,545,1,00:13:07.981,13,7,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.244446,,79d10dfb-5ff4-42be-8b66-4734e85937f6,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,51.4,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e28b1b56-85ff-4cfb-84d1-f36a232755a2,55.5,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e28b1b56-85ff-4cfb-84d1-f36a232755a2,546,1,00:13:09.225,13,9,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.956021,,a4956575-d385-4ac1-8adf-a15732718073,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,55.5,44.2,5470.0,Ivan Rakitić,18.866108,0.90185004,1.0,Ground Pass,67.2,59.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4956575-d385-4ac1-8adf-a15732718073,547,1,00:13:10.181,13,10,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,e28b1b56-85ff-4cfb-84d1-f36a232755a2,5470,Ivan Rakitić,13,Right Center Midfield,67.2,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6d4a90-e8c6-4e17-aa86-7ecad5538eb3,548,1,00:13:10.181,13,10,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.609529,,d5fe768e-c419-4f71-a583-5d5250e216c1,5470,Ivan Rakitić,13,Right Center Midfield,67.2,59.0,4324.0,Daniel Alves da Silva,14.60137,1.9792852,1.0,Ground Pass,61.4,72.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5fe768e-c419-4f71-a583-5d5250e216c1,549,1,00:13:11.791,13,11,42,Ball Receipt*,41,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5b6d4a90-e8c6-4e17-aa86-7ecad5538eb3,4324,Daniel Alves da Silva,2,Right Back,61.4,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3be581fe-77f3-4818-958f-b19312a7ba48,550,1,00:13:11.791,13,11,43,Carry,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.211697,,a610a3c6-c9d5-44c5-b31b-e461b34e3f83,4324,Daniel Alves da Silva,2,Right Back,61.4,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5fe768e-c419-4f71-a583-5d5250e216c1,61.2,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a610a3c6-c9d5-44c5-b31b-e461b34e3f83,551,1,00:13:13.002,13,13,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,2.085249,,53b1a429-4ed4-4e5f-8e6e-8fabb9f20bde,4324,Daniel Alves da Silva,2,Right Back,61.2,66.0,7068.0,Marc Bartra Aregall,48.647404,-2.1616495,3.0,High Pass,34.1,25.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
