id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,pass_aerial_won
25b2607a-4695-4390-8690-1ed72020bba9,3542,2,00:42:22.851,87,22,42,Ball Receipt*,206,217,Barcelona,1,Regular Play,217,Barcelona,,,31a924fa-2dd2-4caa-8452-21700ed6c94b,10609,Jérémy Mathieu,5,Left Center Back,29.1,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
937d0ba1-edbd-4a36-b538-1b981cffa2bf,3594,2,00:43:25.903,88,25,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,2.003571,,322b1343-94df-420c-98b1-4ba2a2330dbe,6616,Munir El Haddadi Mohamed,17,Right Wing,26.6,28.2,4320.0,Neymar da Silva Santos Junior,19.198177,0.33987048,2.0,Low Pass,44.7,34.6,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322b1343-94df-420c-98b1-4ba2a2330dbe,3595,2,00:43:27.907,88,27,42,Ball Receipt*,210,217,Barcelona,1,Regular Play,217,Barcelona,,,937d0ba1-edbd-4a36-b538-1b981cffa2bf,4320,Neymar da Silva Santos Junior,21,Left Wing,44.7,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938f8a8a-861c-4f61-a3cb-40206381d846,3596,2,00:43:27.907,88,27,43,Carry,210,217,Barcelona,1,Regular Play,217,Barcelona,0.17726,,322b1343-94df-420c-98b1-4ba2a2330dbe,4320,Neymar da Silva Santos Junior,21,Left Wing,44.7,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b3bd73-d0f1-4ee2-88ab-5bba7c679615,44.7,34.6,,,,,,,,,,,,,,,,,,
f4b3bd73-d0f1-4ee2-88ab-5bba7c679615,3597,2,00:43:28.084,88,28,38,Miscontrol,210,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4320,Neymar da Silva Santos Junior,21,Left Wing,44.7,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abedd46b-c4a0-4912-ab26-5ee8d369ac4c,3598,2,00:43:28.855,88,28,17,Pressure,210,217,Barcelona,1,Regular Play,217,Barcelona,0.355738,,47c970ed-3192-46ea-b31f-6f235401a607,4320,Neymar da Silva Santos Junior,21,Left Wing,45.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c970ed-3192-46ea-b31f-6f235401a607,3599,2,00:43:28.866,88,28,30,Pass,210,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.83623,,22a9f43e-d04c-4378-ba50-c268230502c5,6713,Diego Javier Llorente Ríos,2,Right Back,74.9,47.4,26848.0,Roberto Trashorras Gayoso,2.8301942,1.012197,1.0,Ground Pass,76.4,49.8,38.0,Left Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,6a520104-b0f1-49b2-b741-a6c8e61498a4,,,abedd46b-c4a0-4912-ab26-5ee8d369ac4c,,,,,,,,,9.0,Incomplete,,,,,,,
22a9f43e-d04c-4378-ba50-c268230502c5,3600,2,00:43:29.702,88,29,42,Ball Receipt*,210,217,Barcelona,1,Regular Play,360,Rayo Vallecano,,,47c970ed-3192-46ea-b31f-6f235401a607,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,79.4,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
6a520104-b0f1-49b2-b741-a6c8e61498a4,3601,2,00:43:29.702,88,29,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,3.201188,,40833b63-6eed-46a6-a80f-e5e4d289ab25,4320,Neymar da Silva Santos Junior,21,Left Wing,43.7,30.3,5246.0,Luis Alberto Suárez Díaz,39.778637,-0.118430525,1.0,Ground Pass,83.2,25.6,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,47c970ed-3192-46ea-b31f-6f235401a607,,,,,,,,,,,,,,,,True,108.0,Through Ball,,
40833b63-6eed-46a6-a80f-e5e4d289ab25,3602,2,00:43:32.903,88,32,42,Ball Receipt*,210,217,Barcelona,1,Regular Play,217,Barcelona,,,6a520104-b0f1-49b2-b741-a6c8e61498a4,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.2,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d3f7399-518c-42c6-b95c-685c0ca42945,3603,2,00:43:32.903,88,32,43,Carry,210,217,Barcelona,1,Regular Play,217,Barcelona,2.258894,,40833b63-6eed-46a6-a80f-e5e4d289ab25,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.2,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4730768-0024-4b56-9f10-96b1da662606,99.1,25.4,,,,,,,,,,,,,,,,,,
f4730768-0024-4b56-9f10-96b1da662606,3604,2,00:43:35.162,88,35,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,0.167824,,da311ef2-89da-4ac3-a322-daa299390669,5246,Luis Alberto Suárez Díaz,23,Center Forward,99.1,25.4,6616.0,Munir El Haddadi Mohamed,4.767599,1.4021994,1.0,Ground Pass,99.9,30.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,e2adf6ae-fd61-4df0-b466-63f6f435fd76,,,,,,,,,,,,9.0,Incomplete,,,,,,,
da311ef2-89da-4ac3-a322-daa299390669,3605,2,00:43:35.330,88,35,42,Ball Receipt*,210,217,Barcelona,1,Regular Play,217,Barcelona,,,f4730768-0024-4b56-9f10-96b1da662606,6616,Munir El Haddadi Mohamed,17,Right Wing,100.6,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
e2adf6ae-fd61-4df0-b466-63f6f435fd76,3606,2,00:43:35.330,88,35,6,Block,210,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,f4730768-0024-4b56-9f10-96b1da662606,11543,José Antonio Dorado Ramírez,3,Right Center Back,20.2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd199a80-2d01-484b-af3c-4e344cfa37a1,3607,2,00:43:39.349,88,39,2,Ball Recovery,210,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,111.1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3622925-1216-4d39-b7c8-c7d3ddfa17df,3608,2,00:43:39.349,88,39,43,Carry,210,217,Barcelona,1,Regular Play,217,Barcelona,1.03495,,c359e82f-7b2d-41d0-ac9e-cf2bbeb04197,5246,Luis Alberto Suárez Díaz,23,Center Forward,111.1,14.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,f54554c4-987c-4738-9d1e-992d3400f4f3,116.0,15.6,fd199a80-2d01-484b-af3c-4e344cfa37a1,,,,,,,,,,,,,,,,,
f54554c4-987c-4738-9d1e-992d3400f4f3,3609,2,00:43:39.414,88,39,17,Pressure,210,217,Barcelona,1,Regular Play,360,Rayo Vallecano,1.088638,,c359e82f-7b2d-41d0-ac9e-cf2bbeb04197,11539,Adrián Embarba Blázquez,21,Left Wing,11.4,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3622925-1216-4d39-b7c8-c7d3ddfa17df,,,,,,,,,,,,,,,,,,,,
c359e82f-7b2d-41d0-ac9e-cf2bbeb04197,3610,2,00:43:40.384,88,40,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,2.640397,,73a3fcd4-131f-4317-92f3-2a9834f9c2be,5246,Luis Alberto Suárez Díaz,23,Center Forward,116.0,15.6,6616.0,Munir El Haddadi Mohamed,18.217573,1.5268686,1.0,Ground Pass,116.8,33.8,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,b0dc6cd3-fa27-469a-aff2-60b0c7c89cd9,,,f54554c4-987c-4738-9d1e-992d3400f4f3,,,,,,,,,9.0,Incomplete,,,,,,True,
b0dc6cd3-fa27-469a-aff2-60b0c7c89cd9,3611,2,00:43:43.024,88,43,42,Ball Receipt*,210,217,Barcelona,1,Regular Play,217,Barcelona,,,c359e82f-7b2d-41d0-ac9e-cf2bbeb04197,6616,Munir El Haddadi Mohamed,17,Right Wing,111.9,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
8df79ea2-ec26-48a1-8f8a-86af85e27f99,3621,2,00:43:57.354,88,57,30,Pass,212,217,Barcelona,1,Regular Play,217,Barcelona,1.81678,,524fef7c-1575-4d4a-8ae4-90ad7bef23ef,5211,Jordi Alba Ramos,6,Left Back,15.4,11.1,4691.0,Claudio Andrés Bravo Muñoz,28.572714,1.803891,1.0,Ground Pass,8.8,38.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e38f3f58-704e-4f67-a531-37a4a30a8224,3622,2,00:43:58.798,88,58,17,Pressure,212,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.325048,,,11542,Javier Guerra Rodríguez,23,Center Forward,106.4,41.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524fef7c-1575-4d4a-8ae4-90ad7bef23ef,3623,2,00:43:59.170,88,59,42,Ball Receipt*,212,217,Barcelona,1,Regular Play,217,Barcelona,,,8df79ea2-ec26-48a1-8f8a-86af85e27f99,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.8,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62602466-7a43-4020-af23-889ef6459bb6,3624,2,00:43:59.170,88,59,43,Carry,212,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,524fef7c-1575-4d4a-8ae4-90ad7bef23ef,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.8,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e58412-0a94-47d6-bec4-3390ad2e05f0,9.9,38.7,,,,,,,,,,,,,,,,,,
f1e58412-0a94-47d6-bec4-3390ad2e05f0,3625,2,00:43:59.210,88,59,30,Pass,212,217,Barcelona,1,Regular Play,217,Barcelona,1.87265,,3825802c-3c09-46e6-a938-31192bd5de26,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.9,38.7,6834.0,Gerard Gumbau Garriga,14.458562,-0.22317004,1.0,Ground Pass,24.0,35.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825802c-3c09-46e6-a938-31192bd5de26,3626,2,00:44:01.083,89,1,42,Ball Receipt*,212,217,Barcelona,1,Regular Play,217,Barcelona,,,f1e58412-0a94-47d6-bec4-3390ad2e05f0,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,24.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e3c2024-fcf6-4a5e-9299-80813ae3081f,3627,2,00:44:01.083,89,1,43,Carry,212,217,Barcelona,1,Regular Play,217,Barcelona,0.641556,,3825802c-3c09-46e6-a938-31192bd5de26,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,24.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc04cf91-8e47-45a1-99dc-da9d6713a1a2,23.8,38.2,,,,,,,,,,,,,,,,,,
dc04cf91-8e47-45a1-99dc-da9d6713a1a2,3628,2,00:44:01.725,89,1,30,Pass,212,217,Barcelona,1,Regular Play,217,Barcelona,1.909357,,bac24e3a-8dec-41fe-bb37-b3df3cc6466d,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,23.8,38.2,27318.0,Douglas Pereira dos Santos,24.239637,1.4300661,1.0,Ground Pass,27.2,62.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bac24e3a-8dec-41fe-bb37-b3df3cc6466d,3629,2,00:44:03.634,89,3,42,Ball Receipt*,212,217,Barcelona,1,Regular Play,217,Barcelona,,,dc04cf91-8e47-45a1-99dc-da9d6713a1a2,27318,Douglas Pereira dos Santos,2,Right Back,27.2,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8de72454-4d3c-4c95-a45a-f52ae8e89e2e,3630,2,00:44:03.634,89,3,43,Carry,212,217,Barcelona,1,Regular Play,217,Barcelona,2.329031,,4148fef0-f0ee-480c-8ba4-2df058b80d6f,27318,Douglas Pereira dos Santos,2,Right Back,27.2,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bac24e3a-8dec-41fe-bb37-b3df3cc6466d,34.3,66.5,,,,,,,,,,,,,,,,,,
4148fef0-f0ee-480c-8ba4-2df058b80d6f,3631,2,00:44:05.963,89,5,30,Pass,212,217,Barcelona,1,Regular Play,217,Barcelona,0.98069,,6e197f0c-3e23-45bb-a838-ce32f6774c8f,27318,Douglas Pereira dos Santos,2,Right Back,34.3,66.5,5213.0,Gerard Piqué Bernabéu,13.32554,-2.5973122,1.0,Ground Pass,22.9,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e197f0c-3e23-45bb-a838-ce32f6774c8f,3632,2,00:44:06.944,89,6,42,Ball Receipt*,212,217,Barcelona,1,Regular Play,217,Barcelona,,,4148fef0-f0ee-480c-8ba4-2df058b80d6f,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5ea7fc1-c45c-4a32-b4c9-cad47b098bc6,3633,2,00:44:06.944,89,6,43,Carry,212,217,Barcelona,1,Regular Play,217,Barcelona,0.61305803,,6e197f0c-3e23-45bb-a838-ce32f6774c8f,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8aeadcb-41aa-42fe-bdd7-92711e90b8bb,22.9,59.6,,,,,,,,,,,,,,,,,,
f8aeadcb-41aa-42fe-bdd7-92711e90b8bb,3634,2,00:44:07.557,89,7,30,Pass,212,217,Barcelona,1,Regular Play,217,Barcelona,0.951212,,54076e50-a9bc-4dc9-8871-f02025aefad0,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.9,59.6,6834.0,Gerard Gumbau Garriga,7.605919,-0.4930509,1.0,Ground Pass,29.6,56.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54076e50-a9bc-4dc9-8871-f02025aefad0,3635,2,00:44:08.508,89,8,42,Ball Receipt*,212,217,Barcelona,1,Regular Play,217,Barcelona,,,f8aeadcb-41aa-42fe-bdd7-92711e90b8bb,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,29.6,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ee87fa7-2706-4b4e-8e89-0d971b4dc51b,3636,2,00:44:08.508,89,8,43,Carry,212,217,Barcelona,1,Regular Play,217,Barcelona,1.196405,,54076e50-a9bc-4dc9-8871-f02025aefad0,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,29.6,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae599532-8fca-4b29-a523-c2beda9d8c3c,30.6,54.1,,,,,,,,,,,,,,,,,,
ae599532-8fca-4b29-a523-c2beda9d8c3c,3637,2,00:44:09.704,89,9,30,Pass,212,217,Barcelona,1,Regular Play,217,Barcelona,2.092885,,1a36f343-c879-44ef-9d7a-7429ff52b922,6834,Gerard Gumbau Garriga,10,Center Defensive Midfield,30.6,54.1,6379.0,Sergi Roberto Carnicer,6.624198,-0.50416595,1.0,Ground Pass,36.4,50.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,a8a2a98f-6574-4c62-8b8f-85e245dd4a75,,,,,,,,,,,,9.0,Incomplete,,,,,,,
1a36f343-c879-44ef-9d7a-7429ff52b922,3638,2,00:44:11.797,89,11,42,Ball Receipt*,212,217,Barcelona,1,Regular Play,217,Barcelona,,,ae599532-8fca-4b29-a523-c2beda9d8c3c,6379,Sergi Roberto Carnicer,15,Left Center Midfield,48.6,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
115c5bc9-3e1d-4f1d-99dd-32ffe90eb5e9,3677,2,00:44:46.007,89,46,2,Ball Recovery,214,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,10609,Jérémy Mathieu,5,Left Center Back,6.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90def5eb-74db-42f0-96c9-989c93db99c3,3678,2,00:44:46.007,89,46,43,Carry,214,217,Barcelona,1,Regular Play,217,Barcelona,2.148498,,115c5bc9-3e1d-4f1d-99dd-32ffe90eb5e9,10609,Jérémy Mathieu,5,Left Center Back,6.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aee7e2b2-144a-489e-981c-274c7cfde724,5.0,24.8,,,,,,,,,,,,,,,,,,
aee7e2b2-144a-489e-981c-274c7cfde724,3679,2,00:44:48.156,89,48,30,Pass,214,217,Barcelona,1,Regular Play,217,Barcelona,3.139319,,4b6e257d-19d5-4db9-afa5-22a1a09ed03c,10609,Jérémy Mathieu,5,Left Center Back,5.0,24.8,,,66.33325,0.031663623,3.0,High Pass,71.3,26.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,
4b6e257d-19d5-4db9-afa5-22a1a09ed03c,3680,2,00:44:51.295,89,51,30,Pass,214,217,Barcelona,1,Regular Play,360,Rayo Vallecano,2.396899,,aee7e2b2-144a-489e-981c-274c7cfde724,11543,José Antonio Dorado Ramírez,3,Right Center Back,48.8,53.2,,,34.48159,0.8675176,3.0,High Pass,71.1,79.5,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,
1cc76919-7b20-47ae-bb34-f00f3e320c81,3681,2,00:45:06.538,90,6,30,Pass,215,217,Barcelona,4,From Throw In,217,Barcelona,1.160036,,4051ccc7-18aa-4d42-bef2-2672d4e2f9f1,4320,Neymar da Silva Santos Junior,21,Left Wing,49.5,0.1,5211.0,Jordi Alba Ramos,10.340696,2.2259023,2.0,Low Pass,43.2,8.3,,,67.0,Throw-in,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051ccc7-18aa-4d42-bef2-2672d4e2f9f1,3682,2,00:45:07.698,90,7,42,Ball Receipt*,215,217,Barcelona,4,From Throw In,217,Barcelona,,,1cc76919-7b20-47ae-bb34-f00f3e320c81,5211,Jordi Alba Ramos,6,Left Back,43.2,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab918e54-0e75-401f-a358-e19deadc7ef2,3683,2,00:45:09.220,90,9,30,Pass,215,217,Barcelona,4,From Throw In,217,Barcelona,1.431636,,d392761d-014c-4750-9045-c35b10568ab6,5211,Jordi Alba Ramos,6,Left Back,43.0,8.7,10609.0,Jérémy Mathieu,23.837996,2.3294947,1.0,Ground Pass,26.6,26.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d392761d-014c-4750-9045-c35b10568ab6,3684,2,00:45:10.651,90,10,42,Ball Receipt*,215,217,Barcelona,4,From Throw In,217,Barcelona,,,ab918e54-0e75-401f-a358-e19deadc7ef2,10609,Jérémy Mathieu,5,Left Center Back,26.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f50a4a37-0f06-4394-8ed7-d97dc76adeda,3685,2,00:45:10.651,90,10,43,Carry,215,217,Barcelona,4,From Throw In,217,Barcelona,0.597895,,8c9da154-d629-4c31-9b68-f56843396455,10609,Jérémy Mathieu,5,Left Center Back,26.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d392761d-014c-4750-9045-c35b10568ab6,26.6,26.3,,,,,,,,,,,,,,,,,,
8c9da154-d629-4c31-9b68-f56843396455,3686,2,00:45:11.249,90,11,30,Pass,215,217,Barcelona,4,From Throw In,217,Barcelona,2.097423,,0f49728e-2a94-4156-8983-38dc94f761c7,10609,Jérémy Mathieu,5,Left Center Back,26.6,26.3,5213.0,Gerard Piqué Bernabéu,32.374836,1.6388028,1.0,Ground Pass,24.4,58.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f49728e-2a94-4156-8983-38dc94f761c7,3687,2,00:45:13.347,90,13,42,Ball Receipt*,215,217,Barcelona,4,From Throw In,217,Barcelona,,,8c9da154-d629-4c31-9b68-f56843396455,5213,Gerard Piqué Bernabéu,3,Right Center Back,24.4,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e073082-1297-4235-a52d-f59bb3696c26,3688,2,00:45:13.347,90,13,43,Carry,215,217,Barcelona,4,From Throw In,217,Barcelona,2.863736,,0f49728e-2a94-4156-8983-38dc94f761c7,5213,Gerard Piqué Bernabéu,3,Right Center Back,24.4,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38bf439a-376e-44a6-b381-20857c363178,40.9,60.9,,,,,,,,,,,,,,,,,,
38bf439a-376e-44a6-b381-20857c363178,3689,2,00:45:16.211,90,16,30,Pass,215,217,Barcelona,4,From Throw In,217,Barcelona,6.267032,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.9,60.9,,,79.11826,-0.021488475,3.0,High Pass,120.0,59.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,
01f6be2e-719f-4df7-bd17-aee519fd63bd,3719,2,00:46:29.161,91,29,30,Pass,217,217,Barcelona,7,From Goal Kick,217,Barcelona,3.658009,,ba764390-f514-4a19-9ebe-48ecfa0dfb9d,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,5246.0,Luis Alberto Suárez Díaz,65.872986,0.047077652,3.0,High Pass,72.8,47.2,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba764390-f514-4a19-9ebe-48ecfa0dfb9d,3720,2,00:46:32.819,91,32,42,Ball Receipt*,217,217,Barcelona,7,From Goal Kick,217,Barcelona,,,01f6be2e-719f-4df7-bd17-aee519fd63bd,5246,Luis Alberto Suárez Díaz,23,Center Forward,72.8,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1b4e2be-7b32-4e0a-a0d7-84fa2d7c9144,3721,2,00:46:32.819,91,32,30,Pass,217,217,Barcelona,7,From Goal Kick,217,Barcelona,1.670632,,89fda725-f506-4221-bbc5-2025853e4332,5246,Luis Alberto Suárez Díaz,23,Center Forward,72.8,47.2,6616.0,Munir El Haddadi Mohamed,16.401524,0.69473827,2.0,Low Pass,85.4,57.7,,,,,,True,,,,,,,,,,,,,,,,,,,dc8897ff-83d5-4333-929a-717c22ffc9d9,,,f85d3316-48fc-4294-8132-ebe2c251a8e4,,,,,,,,,9.0,Incomplete,,,,,,,True
89fda725-f506-4221-bbc5-2025853e4332,3722,2,00:46:32.819,91,32,4,Duel,217,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.0,,c1b4e2be-7b32-4e0a-a0d7-84fa2d7c9144,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.3,32.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,
f85d3316-48fc-4294-8132-ebe2c251a8e4,3723,2,00:46:34.490,91,34,42,Ball Receipt*,217,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c1b4e2be-7b32-4e0a-a0d7-84fa2d7c9144,6616,Munir El Haddadi Mohamed,17,Right Wing,84.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
