id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_2,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,related_events_3,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,miscontrol_aerial_won,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,foul_won_defensive,shot_open_goal,shot_first_time
e51862ce-66dc-4520-aba7-10ea0ee5fa6c,2930,2,00:25:39.867,70,39,42,Ball Receipt*,129,217,Barcelona,4,From Throw In,217,Barcelona,,,93e7ba36-f1c2-4cf9-87b7-29f51749ca17,4320,Neymar da Silva Santos Junior,21,Left Wing,54.5,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3d49782-6965-4fda-a904-3267be1c59d3,2931,2,00:25:39.867,70,39,10,Interception,129,217,Barcelona,4,From Throw In,373,Córdoba CF,0.0,,93e7ba36-f1c2-4cf9-87b7-29f51749ca17,27237,Adrián Javier Gunino Duque,2,Right Back,65.3,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f33ffb83-510e-4bcd-8159-61248f7e261c,2965,2,00:26:24.685,71,24,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,2.337689,,5b67676d-20a7-444b-994c-739a7bb45e11,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,73.31855,0.42154795,2.0,Low Pass,73.9,74.1,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b67676d-20a7-444b-994c-739a7bb45e11,2966,2,00:26:27.022,71,27,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,f33ffb83-510e-4bcd-8159-61248f7e261c,4324,Daniel Alves da Silva,2,Right Back,73.9,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed09b46b-c6c4-410b-aeb6-fb89cb7d6d5c,2967,2,00:26:30.559,71,30,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.937515,,704132a7-2b33-4c29-bc29-a5432aa604e3,4324,Daniel Alves da Silva,2,Right Back,84.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.1,3.1415927,2.0,Low Pass,67.1,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704132a7-2b33-4c29-bc29-a5432aa604e3,2968,2,00:26:31.497,71,31,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,ed09b46b-c6c4-410b-aeb6-fb89cb7d6d5c,20131,Xavier Hernández Creus,15,Left Center Midfield,67.1,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ce31020-82f0-428c-8f43-32121921b962,2969,2,00:26:31.497,71,31,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.864701,,704132a7-2b33-4c29-bc29-a5432aa604e3,20131,Xavier Hernández Creus,15,Left Center Midfield,67.1,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e49d5ebc-09f6-4dbb-8382-1032374accc2,66.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e49d5ebc-09f6-4dbb-8382-1032374accc2,2970,2,00:26:33.361,71,33,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.630262,,e3c74cfe-51a5-4dd5-a8dd-c3b4e432f5f1,20131,Xavier Hernández Creus,15,Left Center Midfield,66.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.269891,-1.3038833,1.0,Ground Pass,70.0,61.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c74cfe-51a5-4dd5-a8dd-c3b4e432f5f1,2971,2,00:26:33.992,71,33,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,e49d5ebc-09f6-4dbb-8382-1032374accc2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42fc490e-d378-4995-99eb-4c620f1a1a0d,2972,2,00:26:33.992,71,33,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.400022,,b18603f7-4325-44b1-912e-d547ed24ebde,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,70.0,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c74cfe-51a5-4dd5-a8dd-c3b4e432f5f1,69.7,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b18603f7-4325-44b1-912e-d547ed24ebde,2973,2,00:26:34.392,71,34,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.958282,,58310c91-593f-440a-a9ca-9b4116f5d255,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,69.7,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.533625,1.486784,1.0,Ground Pass,70.5,71.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58310c91-593f-440a-a9ca-9b4116f5d255,2974,2,00:26:35.350,71,35,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b18603f7-4325-44b1-912e-d547ed24ebde,20131,Xavier Hernández Creus,15,Left Center Midfield,70.5,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c83c937-a6c2-43e3-84df-779016068ac9,2975,2,00:26:35.350,71,35,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,3.063318,,58310c91-593f-440a-a9ca-9b4116f5d255,20131,Xavier Hernández Creus,15,Left Center Midfield,70.5,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb004f19-4eb9-46ed-9dd3-3e7a371b6b5c,80.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb004f19-4eb9-46ed-9dd3-3e7a371b6b5c,2976,2,00:26:38.413,71,38,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.829863,,1940e8d9-b3e4-4b95-9f43-a9dbd2d480b0,20131,Xavier Hernández Creus,15,Left Center Midfield,80.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.382835,-2.230979,1.0,Ground Pass,67.7,52.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940e8d9-b3e4-4b95-9f43-a9dbd2d480b0,2977,2,00:26:39.243,71,39,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,bb004f19-4eb9-46ed-9dd3-3e7a371b6b5c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.7,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e07b41c6-5fa7-4ecf-a430-1f88a35e2b07,2978,2,00:26:39.243,71,39,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.638537,,1940e8d9-b3e4-4b95-9f43-a9dbd2d480b0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.7,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bc680a9-496b-4e4d-b626-c24617e40ae7,66.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc680a9-496b-4e4d-b626-c24617e40ae7,2979,2,00:26:40.882,71,40,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.860261,,32c3523d-b9f1-4235-9719-3241c43a16a3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,25.0018,-1.5587969,1.0,Ground Pass,66.8,25.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32c3523d-b9f1-4235-9719-3241c43a16a3,2980,2,00:26:42.742,71,42,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4bc680a9-496b-4e4d-b626-c24617e40ae7,10609,Jérémy Mathieu,5,Left Center Back,66.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a257bc61-b8e0-4821-9e54-32d47f1e6f2a,2981,2,00:26:42.742,71,42,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,2.382777,,32c3523d-b9f1-4235-9719-3241c43a16a3,10609,Jérémy Mathieu,5,Left Center Back,66.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2026bc0-22d6-44be-99de-77d7a264f82d,70.7,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2026bc0-22d6-44be-99de-77d7a264f82d,2982,2,00:26:45.125,71,45,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.19279,,9efff7fb-06a7-4739-b9da-1cc8ed17ce78,10609,Jérémy Mathieu,5,Left Center Back,70.7,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.706762,2.0258048,1.0,Ground Pass,61.6,43.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9efff7fb-06a7-4739-b9da-1cc8ed17ce78,2983,2,00:26:46.317,71,46,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,a2026bc0-22d6-44be-99de-77d7a264f82d,5213,Gerard Piqué Bernabéu,3,Right Center Back,61.6,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf13a8fb-1acd-48da-8b46-1e9881ae0572,2984,2,00:26:46.317,71,46,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,5.235772,,34c92112-cbab-4db1-ac30-42403d048e8b,5213,Gerard Piqué Bernabéu,3,Right Center Back,61.6,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9efff7fb-06a7-4739-b9da-1cc8ed17ce78,82.1,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34c92112-cbab-4db1-ac30-42403d048e8b,2985,2,00:26:51.553,71,51,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.204571,,3dc01b45-433a-42f0-8b3a-eb7aadf49d53,5213,Gerard Piqué Bernabéu,3,Right Center Back,82.1,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.584904,1.6919394,1.0,Ground Pass,80.7,58.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dc01b45-433a-42f0-8b3a-eb7aadf49d53,2986,2,00:26:52.758,71,52,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,34c92112-cbab-4db1-ac30-42403d048e8b,20131,Xavier Hernández Creus,15,Left Center Midfield,80.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655e3e4c-e99c-4e0c-885e-db5e7a3b5542,2987,2,00:26:52.758,71,52,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,2.738824,,3dc01b45-433a-42f0-8b3a-eb7aadf49d53,20131,Xavier Hernández Creus,15,Left Center Midfield,80.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c39eac-13e8-45be-8e5e-8c1934828f73,87.9,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c39eac-13e8-45be-8e5e-8c1934828f73,2988,2,00:26:55.497,71,55,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,2.448539,,2d4ae23f-b62b-42a4-ad51-539aa5ad494f,20131,Xavier Hernández Creus,15,Left Center Midfield,87.9,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,46.231266,-1.312702,3.0,High Pass,99.7,10.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d4ae23f-b62b-42a4-ad51-539aa5ad494f,2989,2,00:26:57.945,71,57,42,Ball Receipt*,131,217,Barcelona,7,From Goal Kick,217,Barcelona,,,a0c39eac-13e8-45be-8e5e-8c1934828f73,5211,Jordi Alba Ramos,6,Left Back,99.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f4282da-a1ce-43dc-9288-41be9223422a,2990,2,00:26:57.945,71,57,43,Carry,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.079966,,2d4ae23f-b62b-42a4-ad51-539aa5ad494f,5211,Jordi Alba Ramos,6,Left Back,99.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea43413d-517b-4e5b-b59a-4d495ec58727,99.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea43413d-517b-4e5b-b59a-4d495ec58727,2991,2,00:26:58.025,71,58,38,Miscontrol,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,5211,Jordi Alba Ramos,6,Left Back,99.7,10.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d879b3a6-3927-4d9c-8140-03e220b1a0bc,2996,2,00:27:19.954,72,19,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,0.721334,,ea3dc7f8-8027-4b65-ac99-3908c95865cb,5211,Jordi Alba Ramos,6,Left Back,71.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,8.5906925,2.003204,2.0,Low Pass,68.0,7.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea3dc7f8-8027-4b65-ac99-3908c95865cb,2997,2,00:27:20.675,72,20,42,Ball Receipt*,133,217,Barcelona,4,From Throw In,217,Barcelona,,,d879b3a6-3927-4d9c-8140-03e220b1a0bc,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af5e6ed1-1b00-4941-a713-2c375af58602,2998,2,00:27:20.675,72,20,43,Carry,133,217,Barcelona,4,From Throw In,217,Barcelona,0.086334,,5a038475-09fa-4761-ab56-1128316e1d1c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3dc7f8-8027-4b65-ac99-3908c95865cb,68.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a038475-09fa-4761-ab56-1128316e1d1c,2999,2,00:27:20.761,72,20,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,0.63087,,bef3a509-ce88-4241-9370-27e90ba6b2ef,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.0,-0.6435011,2.0,Low Pass,74.4,3.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
