id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,counterpress,duel,off_camera,dribble,miscontrol,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,foul_committed,substitution,foul_won,ball_recovery,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,interception_outcome_id,interception_outcome_name,pass_switch,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_lost_in_play,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
e2e0742e-905e-4d5a-a01c-b42930a4546e,1807,1,00:44:26.834,44,26,43,Carry,86,217,Barcelona,4,From Throw In,217,Barcelona,0.12,,6eed3ac3-a09e-4bc0-88f3-9b1d7648e96c,5470,Ivan Rakitić,15,Left Center Midfield,73.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82eeba8b-9e60-4d16-ab31-3a2aff863db1,,,,,,,,,,,,,,73.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82eeba8b-9e60-4d16-ab31-3a2aff863db1,1808,1,00:44:26.954,44,26,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,1.2972,,ea9409b9-0666-4c88-921e-8a0bc2afeb87,5470,Ivan Rakitić,15,Left Center Midfield,73.0,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,19.475626,2.4580307,1.0,Ground Pass,57.9,42.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea9409b9-0666-4c88-921e-8a0bc2afeb87,1809,1,00:44:28.252,44,28,42,Ball Receipt*,86,217,Barcelona,4,From Throw In,217,Barcelona,,,82eeba8b-9e60-4d16-ab31-3a2aff863db1,5506,Javier Alejandro Mascherano,3,Right Center Back,57.9,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88546a90-242d-4819-8dc0-641157f6decd,1810,1,00:44:28.252,44,28,30,Pass,86,217,Barcelona,4,From Throw In,217,Barcelona,3.277038,,,5506,Javier Alejandro Mascherano,3,Right Center Back,56.5,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.970264,-0.8639459,3.0,High Pass,92.2,1.6,,,40.0,Right Foot,,,,,75.0,Out,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0356986c-5cd8-4548-b39b-95987dfffb66,1814,1,00:44:52.372,44,52,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.257909,,8e839ff5-98a9-4dba-8ea9-029f137721bd,22102,Adriano Correia Claro,6,Left Back,69.0,4.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6834956-9028-4fa4-9f79-24604f3a9cc8,e21ddc0f-437b-4691-8d2c-8933719030a2,4320.0,Neymar da Silva Santos Junior,10.153324,0.29994714,2.0,Low Pass,78.7,7.9,66.0,Recovery,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e839ff5-98a9-4dba-8ea9-029f137721bd,1815,1,00:44:53.630,44,53,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,0356986c-5cd8-4548-b39b-95987dfffb66,4320,Neymar da Silva Santos Junior,21,Left Wing,78.7,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a605ec4-3f84-48e9-946f-5fe5bf8f6325,1816,1,00:44:53.630,44,53,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.5175,,8d07e7a0-e90f-4e62-a646-0b00e8c9f5bf,4320,Neymar da Silva Santos Junior,21,Left Wing,76.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.008121,0.27829966,2.0,Low Pass,84.6,10.7,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d07e7a0-e90f-4e62-a646-0b00e8c9f5bf,1817,1,00:44:55.147,44,55,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,5a605ec4-3f84-48e9-946f-5fe5bf8f6325,20131,Xavier Hernández Creus,13,Right Center Midfield,84.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2619fc0-c96b-4d57-a4d5-9e588dbe7c96,1818,1,00:44:55.147,44,55,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,0.008700001,,7ef88ddc-dadd-42f6-af85-c6501d630ed0,20131,Xavier Hernández Creus,13,Right Center Midfield,84.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d07e7a0-e90f-4e62-a646-0b00e8c9f5bf,,,,,,,,,,,,,,86.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef88ddc-dadd-42f6-af85-c6501d630ed0,1819,1,00:44:55.156,44,55,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,0.8795,,73c6b8d9-80d4-4756-9653-6fe9372c949c,20131,Xavier Hernández Creus,13,Right Center Midfield,86.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.011357,1.3324255,2.0,Low Pass,88.9,22.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73c6b8d9-80d4-4756-9653-6fe9372c949c,1820,1,00:44:56.036,44,56,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,7ef88ddc-dadd-42f6-af85-c6501d630ed0,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,88.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf68b50a-19e4-4ec6-a5ce-3b5dc277b0b7,1821,1,00:44:56.036,44,56,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,1.2351,,73c6b8d9-80d4-4756-9653-6fe9372c949c,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,88.9,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1ecda3e-13d7-47e8-afb2-184feaac4dc7,,,,,,,,,,,,,,91.1,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1ecda3e-13d7-47e8-afb2-184feaac4dc7,1822,1,00:44:57.271,44,57,30,Pass,88,217,Barcelona,1,Regular Play,217,Barcelona,1.2847,,91b33707-f4f8-4382-bdf8-bffa9f1d90f1,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,91.1,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,19.608671,0.3378782,1.0,Ground Pass,109.6,34.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91b33707-f4f8-4382-bdf8-bffa9f1d90f1,1823,1,00:44:58.555,44,58,42,Ball Receipt*,88,217,Barcelona,1,Regular Play,217,Barcelona,,,d1ecda3e-13d7-47e8-afb2-184feaac4dc7,6616,Munir El Haddadi Mohamed,17,Right Wing,109.6,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694cb4d-251e-4280-804d-d19309ce7922,1824,1,00:44:58.555,44,58,43,Carry,88,217,Barcelona,1,Regular Play,217,Barcelona,0.2739,,097e2112-c148-4664-b132-de93851b1458,6616,Munir El Haddadi Mohamed,17,Right Wing,109.6,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b33707-f4f8-4382-bdf8-bffa9f1d90f1,,,,,,,,,,,,,,110.1,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d8aac7-73c6-4249-95c0-60a934c29a8a,1825,1,00:44:58.829,44,58,23,Goal Keeper,88,217,Barcelona,1,Regular Play,1049,Granada,0.0,,097e2112-c148-4664-b132-de93851b1458,26659,Roberto Fernández Alvarellos,1,Goalkeeper,10.9,51.2,,,,,,,,,,,,,,,,,,34.0,Smother,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097e2112-c148-4664-b132-de93851b1458,1826,1,00:44:58.829,44,58,14,Dribble,88,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,74d8aac7-73c6-4249-95c0-60a934c29a8a,6616,Munir El Haddadi Mohamed,17,Right Wing,110.1,29.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb13e727-b212-4f3c-a861-da553f4d7cd0,1827,1,00:44:59.263,44,59,2,Ball Recovery,88,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4320,Neymar da Silva Santos Junior,21,Left Wing,109.1,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309fd923-ab0f-4d37-8f5f-ebdb6850e04a,1828,1,00:44:59.303,44,59,16,Shot,88,217,Barcelona,1,Regular Play,217,Barcelona,0.758668,,d38e7e76-03fd-4623-a030-9db462941f2b,4320,Neymar da Silva Santos Junior,21,Left Wing,109.5,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384595,120.0,43.0,1.9,40.0,Right Foot,93.0,Normal,True,87.0,Open Play,97.0,Goal,104.6,36.1,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,115.7,34.6,4546.0,Dimitri Foulquier,6.0,Left Back,False,110.1,36.8,6585.0,Jeison Fabián Murillo Cerón,5.0,Left Center Back,False,108.8,31.7,3991.0,Allan Romeo Nyom,2.0,Right Back,False,96.1,37.6,22811.0,Héctor Yuste Cantón,11.0,Left Defensive Midfield,False,95.8,40.6,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,False,103.1,29.4,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,True,102.4,36.8,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,True,109.8,35.0,26659.0,Roberto Fernández Alvarellos,1.0,Goalkeeper,False,115.3,31.9,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,True
