id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,goalkeeper,counterpress,interception,duel,clearance,dribble,out,off_camera,foul_won,shot,miscontrol,foul_committed,ball_recovery,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_cross,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_nutmeg,related_events_3,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,pass_outswinging,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_one_on_one
a9d3ab4a-adf0-4ab1-a75c-bbad80c14be6,124,1,00:02:08.878,2,8,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.5416,,57b25c95-5978-44e7-b307-03e854f4d875,5506,Javier Alejandro Mascherano,5,Left Center Back,31.0,23.3,5213.0,Gerard Piqué Bernabéu,25.30336,1.3920033,1.0,Ground Pass,35.5,48.2,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f24b6cf6-aeda-4c0e-b046-5a0e127fcf31,127,1,00:02:11.533,2,11,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.8974,,f526ee50-14e6-4b48-b422-73e738cca419,5213,Gerard Piqué Bernabéu,3,Right Center Back,44.4,49.2,5203.0,Sergio Busquets i Burgos,24.135036,-1.1571996,1.0,Ground Pass,54.1,27.1,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ddfb7de-d502-442e-b885-89be46405c61,130,1,00:02:15.313,2,15,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.3503,,f5961c96-8171-41bb-ba8c-3b1c846d8e3c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.4,25.4,4320.0,Neymar da Silva Santos Junior,30.304125,-0.83675486,1.0,Ground Pass,76.7,2.9,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71a3d2fa-8e42-4793-8b8b-1a59ce5f6ab3,132,1,00:02:17.663,2,17,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,0.922635,,6bdc1246-31ae-4d18-a7d6-3f7e6020d77a,4320,Neymar da Silva Santos Junior,21,Left Wing,77.7,4.8,5211.0,Jordi Alba Ramos,10.307764,-3.1027772,1.0,Ground Pass,67.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba25e478-c5c6-47da-9c36-0fdb1924725e,135,1,00:02:19.868,2,19,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.1328,,b5d188dc-725b-449c-a91a-d16b465954aa,5211,Jordi Alba Ramos,6,Left Back,67.2,4.6,4320.0,Neymar da Silva Santos Junior,9.222797,-0.16336615,1.0,Ground Pass,76.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baa7aa5a-9bdb-4bf2-bbb6-ef80278e6940,139,1,00:02:24.776,2,24,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.0488,,063d2900-92aa-49be-898c-786b70b8dded,4320,Neymar da Silva Santos Junior,21,Left Wing,78.9,12.7,5203.0,Sergio Busquets i Burgos,15.868523,2.5308666,1.0,Ground Pass,65.9,21.8,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294171c-ceae-4f5e-baf5-06e3ec9592f2,143,1,00:02:26.279,2,26,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.7468,,81f5c68b-1703-4d57-9eaa-f6e8340a4f97,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,69.1,21.7,5211.0,Jordi Alba Ramos,8.612201,-1.3483491,1.0,Ground Pass,71.0,13.3,,,,,,,,,,,,,,,,,,,,,b9c92352-0194-4504-8f17-d3b0b3f375d9,,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226523b6-3936-48a1-82bc-548717b21535,150,1,00:02:30.841,2,30,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.0298,,654db93a-76d5-46d9-99ae-31e686621195,4320,Neymar da Silva Santos Junior,21,Left Wing,57.3,22.8,5506.0,Javier Alejandro Mascherano,11.557249,2.976444,1.0,Ground Pass,45.9,24.7,64.0,Interception,,,,,True,,,,,,,,,,,,,,ed6b5925-21c5-4344-8608-55022e5ff80f,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05f447dd-b3c1-4db5-8265-6e73c637ed08,153,1,00:02:33.151,2,33,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.0561,,ed3b5bf5-ad8c-4f5f-8a92-9112109753da,5506,Javier Alejandro Mascherano,5,Left Center Back,41.7,26.1,4324.0,Daniel Alves da Silva,37.436344,1.4583693,1.0,Ground Pass,45.9,63.3,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79b837a8-674a-4344-9286-a8808bd29f96,156,1,00:02:36.165,2,36,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.6312,,da03bad5-6993-4143-bad7-72ebece99e70,4324,Daniel Alves da Silva,2,Right Back,50.3,63.5,5503.0,Lionel Andrés Messi Cuccittini,31.886831,0.45803756,1.0,Ground Pass,78.9,77.6,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd98e365-ca0a-4618-910e-7206547ba24e,160,1,00:02:42.373,2,42,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,2.9029,,1c4967f8-eb36-4275-afab-65c0ffb1a6cf,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,79.6,65.8,4320.0,Neymar da Silva Santos Junior,45.705578,-1.1032349,3.0,High Pass,100.2,25.0,,,,,,,,,,,,,,,,,,,,,1cd2066e-d0cc-4a86-ac0d-d79696558a12,,,38.0,Left Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd13468-d82a-4620-bdd1-a98ebe0b6e97,175,1,00:02:54.720,2,54,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,1.3039,,78246cba-1ce7-4026-9d3e-1d7cacbc4538,5211,Jordi Alba Ramos,6,Left Back,101.2,6.4,5203.0,Sergio Busquets i Burgos,11.961605,2.782822,1.0,Ground Pass,90.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b3afa62-998b-4cc7-b760-d648c6af5eb5,178,1,00:02:56.934,2,56,30,Pass,5,217,Barcelona,1,Regular Play,217,Barcelona,0.3337,,536801f0-0a46-41f0-a474-681ff9247851,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,89.6,11.9,4320.0,Neymar da Silva Santos Junior,10.153324,0.69473827,1.0,Ground Pass,97.4,18.4,,,,,,,,,,,,,,,,,,,,,c4bf9348-9b98-4899-8430-817d4495e72b,,,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8f83f89-186c-46a9-aca2-336f23d2a0f5,181,1,00:03:03.692,3,3,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.648338,,4ed52937-4dfd-48f6-94a7-5e31157f9a67,5211,Jordi Alba Ramos,6,Left Back,95.9,0.1,5203.0,Sergio Busquets i Burgos,15.274161,2.3469355,2.0,Low Pass,85.2,11.0,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5582687b-4489-4b41-b971-6193be58f548,184,1,00:03:07.064,3,7,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.5772,,ef9fe13d-5c0d-4237-916d-b09000707d30,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,80.9,8.3,5506.0,Javier Alejandro Mascherano,19.72942,2.9889433,1.0,Ground Pass,61.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32235304-d229-4cc6-83c4-ebbfec7bf474,187,1,00:03:13.681,3,13,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,2.618398,,4fdde991-03d1-4d54-b79d-2f0c55f3a540,5506,Javier Alejandro Mascherano,5,Left Center Back,72.8,24.3,5211.0,Jordi Alba Ramos,34.46752,-0.62261033,3.0,High Pass,100.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdef5b91-bd77-4854-a596-fa3688ced767,191,1,00:03:18.565,3,18,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.1526,,95b38c5a-881d-48c3-9523-c39f3feaaef6,5211,Jordi Alba Ramos,6,Left Back,101.1,7.7,5216.0,Andrés Iniesta Luján,15.277761,-2.9506154,1.0,Ground Pass,86.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac323087-3740-4260-8ac6-055ec72e0fac,194,1,00:03:21.288,3,21,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.2225,,c1955534-06f0-4fd9-9219-57f0fd582a11,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.8,4.4,5203.0,Sergio Busquets i Burgos,17.6264,1.930231,1.0,Ground Pass,76.6,20.9,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7732816-065e-4e54-b7f0-c2184767755d,197,1,00:03:23.200,3,23,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.0646,,8c3d165e-6ebd-4f5b-bef0-b067aad6dd85,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,76.7,21.4,5503.0,Lionel Andrés Messi Cuccittini,19.112823,1.212638,1.0,Ground Pass,83.4,39.3,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c4d284c-613e-4960-a178-5159a2869a3a,201,1,00:03:25.435,3,25,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.1879,,6c9e760a-a09d-4529-bbca-601d3eb92c47,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.2,40.3,4320.0,Neymar da Silva Santos Junior,3.8327537,-0.1308274,1.0,Ground Pass,90.0,39.8,,,,,,,,,,,,,,,,,,,,,ae23341a-bc4c-4e17-bbec-8c5aaaa9112d,,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f3f1909-c0ee-4e82-8185-26d027c0b2b4,221,1,00:03:39.734,3,39,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,3.137068,,3ba786e4-d48b-4db9-b44d-26a837b911c5,5213,Gerard Piqué Bernabéu,3,Right Center Back,21.8,80.0,4691.0,Claudio Andrés Bravo Muñoz,26.462236,-2.1105678,2.0,Low Pass,8.2,57.3,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa5ba98a-6535-4e56-b651-63898fdbf46e,224,1,00:03:44.497,3,44,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.4233,,43c00dbc-ff29-4a0f-b6f8-25d655520f26,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,5.5,53.1,5506.0,Javier Alejandro Mascherano,24.360008,-0.92811626,1.0,Ground Pass,20.1,33.6,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c87c6d-aac8-498d-a901-19b45200b522,227,1,00:03:47.626,3,47,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.359,,521cdb4d-8bbe-470e-8412-c5c1762cd476,5506,Javier Alejandro Mascherano,5,Left Center Back,25.2,29.0,5203.0,Sergio Busquets i Burgos,18.642426,0.12368966,1.0,Ground Pass,43.7,31.3,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fda25c1-6ec8-4862-9bf3-07dce2ddb379,230,1,00:03:50.044,3,50,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.7487,,6d0e43a5-1bc6-48e4-a75d-aead20fe91cd,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.9,31.2,5211.0,Jordi Alba Ramos,25.578312,-1.4925252,1.0,Ground Pass,49.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076b6513-e9d5-4b7e-9891-09f541f870e8,233,1,00:03:52.554,3,52,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.7563,,ba42c56d-47d9-4ce4-a8e3-8d3c661bc13d,5211,Jordi Alba Ramos,6,Left Back,49.9,5.7,4320.0,Neymar da Silva Santos Junior,21.259586,-0.122604705,1.0,Ground Pass,71.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3baa46ce-491a-4001-8850-f2c63bae98b2,236,1,00:03:57.614,3,57,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.263213,,15d8b9c9-c750-44f0-ba29-5aa167cb15fd,4320,Neymar da Silva Santos Junior,21,Left Wing,83.4,4.2,5211.0,Jordi Alba Ramos,15.638734,-3.0711963,1.0,Ground Pass,67.8,3.1,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecdb73bc-32e0-4c14-a718-583c5ff4e020,239,1,00:03:59.358,3,59,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,0.9591,,af19624b-a9c0-4c9c-ab2b-419ac70a7c74,5211,Jordi Alba Ramos,6,Left Back,68.5,6.8,5216.0,Andrés Iniesta Luján,7.278049,1.3491467,1.0,Ground Pass,70.1,13.9,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4fe1bcb-a781-43e0-9387-a98d4220d214,243,1,00:04:01.274,4,1,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.0493,,d94983bd-5397-41a8-9fa7-78076738c15c,5216,Andrés Iniesta Luján,15,Left Center Midfield,69.7,11.4,5506.0,Javier Alejandro Mascherano,18.225805,2.4728498,1.0,Ground Pass,55.4,22.7,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c898d08-4412-41bb-84ba-1530fa1add65,246,1,00:04:07.682,4,7,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.3168,,cffd7055-63db-4518-a651-29e976b55279,5506,Javier Alejandro Mascherano,5,Left Center Back,55.0,45.3,4324.0,Daniel Alves da Silva,29.567719,1.2436982,1.0,Ground Pass,64.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bf281ad-eef8-42b8-a308-ad2c44eb9c0c,250,1,00:04:09.508,4,9,30,Pass,8,217,Barcelona,4,From Throw In,217,Barcelona,1.091102,,048b7c02-530d-416c-9b6d-5b8cc73c2fa5,4324,Daniel Alves da Silva,2,Right Back,63.0,73.3,5503.0,Lionel Andrés Messi Cuccittini,15.220053,0.28642222,1.0,Ground Pass,77.6,77.6,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
