id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,out,dribble,counterpress,duel,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery,foul_committed,foul_won,block,substitution,injury_stoppage,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,related_events_2,foul_committed_card_id,foul_committed_card_name,pass_cross,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,pass_through_ball,pass_technique_id,pass_technique_name,related_events_3,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,foul_committed_advantage,foul_won_defensive,foul_won_advantage,dribble_overrun,related_events_4,related_events_5,pass_switch,dribble_nutmeg,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cut_back,pass_straight,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_goal_assist,shot_first_time
bc9d385f-7987-47c0-9707-25c9c5b0f80d,2333,2,00:15:05.579,60,5,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,2.101434,,a5293f79-abae-4a0a-8b39-f4aacfe9c510,,6593,Martín Montoya Torralbo,2,Right Back,77.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.42474,-2.9144268,2.0,Low Pass,58.0,75.4,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7dd78f6-93c4-4989-ab2b-d4e7f277160b,2335,2,00:15:09.330,60,9,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.54373,,05f746cd-94d2-4d10-a1d3-676890aa2695,True,5213,Gerard Piqué Bernabéu,3,Right Center Back,61.7,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,25.028185,-1.8584261,1.0,Ground Pass,54.6,45.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b33c7f0-9d41-41b1-993d-d16d880a5ddb,2337,2,00:15:11.613,60,11,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.267484,,4eb98e28-6010-424d-8d2a-6b6cc262ff69,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,55.6,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,20.137527,-0.9690205,1.0,Ground Pass,67.0,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860a98f7-f354-4acd-881c-82e4b86db5b7,2340,2,00:15:15.169,60,15,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.196201,,dd7deb50-cee3-4f44-9f97-b2acbeeafc5f,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,75.0,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,22.586943,-1.4420482,1.0,Ground Pass,77.9,2.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17cf2f2a-8e48-48b3-aaae-97cc65ee9dbd,2343,2,00:15:17.993,60,17,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.208263,,a414ed3d-472a-47d4-961d-ad60cdfa037e,,5211,Jordi Alba Ramos,6,Left Back,77.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.828411,1.873441,1.0,Ground Pass,70.5,26.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c2bcc0e-d075-4f03-be4a-2802d02ff8f4,2346,2,00:15:20.949,60,20,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,1.260521,,b5c5257c-4102-4452-8cf4-79850e01a4f5,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,70.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,13.807969,1.7823955,1.0,Ground Pass,67.6,39.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e92daf8-8a87-414e-8ede-2a58505f27f9,2349,2,00:15:23.414,60,23,30,Pass,118,217,Barcelona,4,From Throw In,217,Barcelona,2.3409,,ccbf870f-18ae-4da1-a995-a6dd820902a5,,20131,Xavier Hernández Creus,15,Left Center Midfield,71.3,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,34.24456,0.16130808,1.0,Ground Pass,105.1,45.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,143a77ab-737b-4216-8ed8-cdca8c5e1d50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11ef4023-d2c0-4be7-ba7c-ce1fcf72b4bb,2354,2,00:15:47.424,60,47,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.584341,,06d3f778-c726-40c4-b1b4-bfd46ba09082,True,20131,Xavier Hernández Creus,15,Left Center Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,4.2941823,2.6571147,1.0,Ground Pass,116.2,2.1,38.0,Left Foot,,,,,,,,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a14d7558-f7e3-45bf-b0d2-f402fc06b5bb,2356,2,00:15:49.667,60,49,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.825841,,4a803ea7-5fa9-425c-8e2c-f18d738cbf8c,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,115.7,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,15.886157,2.8935606,1.0,Ground Pass,100.3,7.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ef558d6-95fd-4748-ae5c-9f6b6b6c6beb,2358,2,00:15:51.493,60,51,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.173594,,258b84b8-d171-4bbc-826f-11936e086410,,20131,Xavier Hernández Creus,15,Left Center Midfield,100.3,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,17.126587,2.3148956,1.0,Ground Pass,88.7,20.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388d887e-8b07-439c-9cfa-7551879bb9eb,2361,2,00:15:53.508,60,53,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,0.793265,,6da61160-5716-49e4-b09d-d894b5424e60,,5211,Jordi Alba Ramos,6,Left Back,87.9,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.914034,-0.75366277,1.0,Ground Pass,94.4,15.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b01bc81e-d993-4e9e-a6ef-f844e5da698e,2365,2,00:15:56.583,60,56,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.222582,,b865bf64-fa0d-4962-bbb0-f7ad564a491f,,20131,Xavier Hernández Creus,15,Left Center Midfield,93.7,19.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.998889,1.8292513,1.0,Ground Pass,91.4,28.2,40.0,Right Foot,cedb6451-56ea-4299-a8ed-14afde825dce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1e01b19-8817-424e-8907-2f2a416f4945,2368,2,00:15:58.872,60,58,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.481383,,38328510-545e-4b50-989e-bd329037a644,,5211,Jordi Alba Ramos,6,Left Back,91.4,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,23.236393,1.5148203,1.0,Ground Pass,92.7,54.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fb561dd-a6f2-490a-941c-19601249d83b,2371,2,00:16:01.172,61,1,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.2878,,27bd5051-8fb3-4b3e-853a-8c407c124f39,,6593,Martín Montoya Torralbo,2,Right Back,92.7,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,23.343737,-1.0458055,3.0,High Pass,104.4,34.5,40.0,Right Foot,6a47d9fb-e8d0-4ecd-9f4c-fb7dabffddd0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831c26b-f4c2-4fab-b8db-a0782f3a23b1,2384,2,00:16:16.857,61,16,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.48274,,7602ceba-9cb3-4543-86cd-8dd9831fea96,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,39.3,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.12104,-0.19395915,1.0,Ground Pass,56.1,11.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb965324-8f03-4b2c-874d-9018d2d18a37,2387,2,00:16:22.488,61,22,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,0.588746,,4ef46947-85ce-4bfd-97c8-7c7d2ef55816,,20131,Xavier Hernández Creus,15,Left Center Midfield,77.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.3241541,-1.69142,1.0,Ground Pass,77.2,18.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770f27e-bafe-4171-8011-94b0aa678cf6,2390,2,00:16:26.757,61,26,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,0.763961,,22cbd335-af84-428c-82f3-babd45efc204,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,80.2,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.521151,-0.07047135,1.0,Ground Pass,88.7,14.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035b0db9-8075-4c5f-8712-b73eb2e69aff,2403,2,00:16:34.679,61,34,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.8704,,3179f821-b4ac-4df4-aab5-111edd10a195,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,64.8,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,13.461798,-2.909226,3.0,High Pass,51.7,26.0,37.0,Head,67efdc2b-4fe7-4226-8e09-4a6eb285d6bb,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a3a24e1-8f4c-4a59-9c66-45c700e59235,2405,2,00:16:36.549,61,36,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.276771,,156e05fc-fbe1-41b7-9977-b6587cf9a82e,,7068,Marc Bartra Aregall,5,Left Center Back,51.7,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,7.306162,-1.0397662,2.0,Low Pass,55.4,19.7,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874ae6a-6046-4751-95f4-b43eb5614327,2409,2,00:16:37.906,61,37,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.105551,,cd60ae3b-52e6-4b65-a77f-3a4238dfb466,,5211,Jordi Alba Ramos,6,Left Back,55.0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,7.81025,1.5195591,1.0,Ground Pass,55.4,26.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514cd022-e0b3-4dc1-9e1a-5515230825ec,2412,2,00:16:41.561,61,41,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,2.460861,,58402edd-7e6e-48dc-978a-30d79267cac8,,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,55.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,50.848206,1.1080282,3.0,High Pass,78.1,76.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dcf39f8-1421-47f8-b0b5-8e67ec976936,2415,2,00:16:45.604,61,45,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,0.591335,,2bd097a4-ad55-484b-abb5-9d831a95fe2f,,6593,Martín Montoya Torralbo,2,Right Back,81.3,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,8.229824,-1.485637,1.0,Ground Pass,82.0,64.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a47bb1b-6349-464e-af82-0ba08246f2fb,2418,2,00:16:48.541,61,48,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,1.32544,,186f28ed-cbff-486a-ac50-b119f1235186,,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,81.1,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,12.5016,-1.5547976,1.0,Ground Pass,81.3,33.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46994f03-9d7e-430c-9c6c-67710089e1b1,2421,2,00:16:51.473,61,51,30,Pass,119,217,Barcelona,2,From Corner,217,Barcelona,0.925723,,f73e9842-02b5-4202-95ea-e46658bf4463,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,86.1,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.895505,-0.36798093,1.0,Ground Pass,94.4,25.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bdda6af-95b4-4448-83e0-26b35a12f9f6,2492,2,00:18:43.686,63,43,30,Pass,122,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6255,,6cc47dd0-db7d-48aa-84c1-29ab6108e161,True,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,68.44238,0.519871,3.0,High Pass,65.4,78.0,40.0,Right Foot,,,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d1bc33d-35d5-4c7e-a04a-3fe89256067e,2494,2,00:18:47.293,63,47,30,Pass,122,217,Barcelona,7,From Goal Kick,217,Barcelona,1.182241,,094f2fe6-ca5d-486f-9335-5480cfe66b86,,6593,Martín Montoya Torralbo,2,Right Back,64.4,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,13.661991,-2.402793,1.0,Ground Pass,54.3,66.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd931507-8065-47b4-a516-f749b9214bb5,2497,2,00:18:48.763,63,48,30,Pass,122,217,Barcelona,7,From Goal Kick,217,Barcelona,0.902698,,6eea8625-d798-481e-8fe7-a365a6a055c7,,20131,Xavier Hernández Creus,15,Left Center Midfield,54.8,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.914131,-1.4189138,1.0,Ground Pass,56.3,56.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e285e41f-b478-4f69-8efe-0e8894ccea06,2500,2,00:18:49.706,63,49,30,Pass,122,217,Barcelona,7,From Goal Kick,217,Barcelona,0.850912,,3ba4b1aa-a9cf-45aa-b5a0-f58c58e32034,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,56.3,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.936297,2.0749624,1.0,Ground Pass,51.5,65.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
