id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,out,dribble,counterpress,duel,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery,foul_committed,foul_won,block,substitution,injury_stoppage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_type_id,pass_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,clearance_head,clearance_body_part_id,clearance_body_part_name,location,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_technique_id,pass_technique_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,dribble_overrun,clearance_left_foot,ball_recovery_recovery_failure,pass_switch,pass_cross,foul_committed_penalty,foul_won_penalty,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name
8c299ae9-c40e-43f3-b23b-62e06140e8e9,1493,1,00:39:23.814,39,23,30,Pass,80,217,Barcelona,1,Regular Play,217,Barcelona,1.120868,,e7b27623-50e6-48de-bebf-220a67b4601b,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,75.7,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,9.7046385,-3.1106746,1.0,Ground Pass,66.0,49.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fee1fb2-fc33-492d-a754-cf80e14f8fad,1500,1,00:39:25.730,39,25,30,Pass,80,217,Barcelona,1,Regular Play,217,Barcelona,0.698925,,4fabb5e8-95de-4f2d-9d25-6976d1e88441,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,69.1,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.897315,0.114363655,1.0,Ground Pass,83.9,54.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e7121f9-4bb2-4f61-819b-ef1b382ddd61,1503,1,00:39:28.883,39,28,30,Pass,80,217,Barcelona,1,Regular Play,217,Barcelona,0.2375,,1fabf0f4-1889-4903-ab41-fb44b8070e38,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,97.0,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,3.0805843,-0.6240231,1.0,Ground Pass,99.5,48.5,40.0,Right Foot,,ddd88212-8894-495d-9bc8-db93ea0302ac,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869d400-a459-496a-8684-d753ed7d0155,1510,1,00:39:37.988,39,37,30,Pass,80,217,Barcelona,1,Regular Play,217,Barcelona,1.476788,,,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,82.5,57.4,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,26.362284,1.0154138,3.0,High Pass,96.4,79.8,40.0,Right Foot,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fb2e227-c16d-4bca-8f19-5f4b8d66cdff,1515,1,00:40:14.219,40,14,30,Pass,82,217,Barcelona,4,From Throw In,217,Barcelona,1.286353,,2714b596-d56a-405a-9cff-d6d6a03ceffe,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,30.6,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,15.811388,-2.176341,3.0,High Pass,21.6,67.0,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b19afe4e-8a70-49b2-90e6-6e7bd6a866e7,1518,1,00:40:16.106,40,16,30,Pass,82,217,Barcelona,4,From Throw In,217,Barcelona,1.201118,,89e008d3-82ae-4dbc-84ac-b7efd4017706,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,22.2,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,9.042677,0.5726664,1.0,Ground Pass,29.8,70.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295c2d0-de23-4e11-ae36-1b8221de1f70,1521,1,00:40:18.134,40,18,30,Pass,82,217,Barcelona,4,From Throw In,217,Barcelona,1.882212,,e3e70249-51c5-47f5-b5e4-6efef5618944,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,31.3,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.300306,-0.93343014,1.0,Ground Pass,41.0,53.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e430f4d5-b5a5-46e5-8a55-e9f80b05bfe2,1524,1,00:40:21.531,40,21,30,Pass,82,217,Barcelona,4,From Throw In,217,Barcelona,2.435721,,489a357a-c0e2-43be-a01f-561140f1f64b,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,46.1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,27.496363,-1.487051,1.0,Ground Pass,48.4,22.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bffa92e8-a84a-44f9-b41a-d544c521e12f,1527,1,00:40:25.642,40,25,30,Pass,82,217,Barcelona,4,From Throw In,217,Barcelona,1.3126,,808fb76f-fd72-4825-96f1-7e1664953fae,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,54.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,23.711811,-0.097150825,1.0,Ground Pass,78.4,19.5,40.0,Right Foot,,93913f17-b03a-4b56-8e02-0509f69f76d3,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc3f2b83-9e98-4f36-9519-780c0d035e03,1554,1,00:40:42.744,40,42,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.8059,,a2a3925e-9ef9-4cf9-b84f-27b98c813801,,5211.0,Jordi Alba Ramos,6.0,Left Back,54.8,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,5.481788,0.669043,2.0,Low Pass,59.1,10.2,37.0,Head,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9c8af6d-ae5d-4224-a734-747872132d12,1560,1,00:41:08.209,41,8,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.913037,,60b4ea41-7042-497e-a552-4efbb6528bec,True,5211.0,Jordi Alba Ramos,6.0,Left Back,58.6,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,38.179184,1.8303864,3.0,High Pass,48.8,45.7,38.0,Left Foot,,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0a74062-6675-494f-8472-db5a0f6b267b,1562,1,00:41:13.787,41,13,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.401513,,f26f3b80-8aeb-4daf-8b5e-f6699eea454f,True,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,48.6,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.323461,0.61466295,1.0,Ground Pass,55.4,50.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e5eef84-7e1a-4e45-b288-9a104b483e4d,1564,1,00:41:18.970,41,18,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.788543,,9f3d92b8-1c33-441f-b02c-b4570abcbaf1,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.7,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,18.109941,1.6039333,1.0,Ground Pass,65.1,71.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff49ebdf-32b3-4ad3-be0f-8a3ee9f090d6,1567,1,00:41:22.272,41,22,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.990885,,eb1d97f9-d273-41e8-9a13-97fe1c381541,,6593.0,Martín Montoya Torralbo,2.0,Right Back,64.2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,8.18352,-0.5676664,1.0,Ground Pass,71.1,67.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85864a53-4564-4e94-87d4-7354d1065196,1570,1,00:41:23.359,41,23,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.947451,,0bbbd22b-302f-473e-9ea5-bf6e4bd7ca7b,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,71.1,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,6.6490602,2.9294488,1.0,Ground Pass,64.6,68.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc5d7b0c-1269-447c-8095-eea66f5060f2,1573,1,00:41:24.571,41,24,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.221024,,cfcfa09b-a455-4c1d-bc64-ce824515ebbd,,6593.0,Martín Montoya Torralbo,2.0,Right Back,64.6,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.860023,0.92955256,1.0,Ground Pass,69.9,75.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0585581-57aa-47d2-bffa-3af29ef1e286,1576,1,00:41:26.279,41,26,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.155205,,ed7c93f2-7535-445f-8854-47bb001d6741,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,69.9,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,9.956907,-2.5563755,1.0,Ground Pass,61.6,70.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec43a068-d9ec-44a0-9ee3-24b3ba28fc7d,1579,1,00:41:28.582,41,28,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.787431,,fdb4124d-8e54-4250-98e2-9070e57eff11,,6593.0,Martín Montoya Torralbo,2.0,Right Back,63.4,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,15.116878,-2.0226102,1.0,Ground Pass,56.8,54.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92809014-3e3d-4bed-87dd-f309b8175697,1582,1,00:41:30.315,41,30,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.672339,,1d00f5ff-ef9f-49b2-8412-a4e88dbad275,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,56.9,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,11.423659,0.4048918,1.0,Ground Pass,67.4,59.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0df5b4b-41c8-4397-ad3c-dc8837476e41,1585,1,00:41:31.273,41,31,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.300535,,d039af48-90cb-492f-abcc-482e996a4dda,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,67.4,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,12.461541,2.9804018,1.0,Ground Pass,55.1,61.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15b86164-3c5b-4f24-8b75-2f75e9da6bfd,1588,1,00:41:32.629,41,32,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.788865,,508c73ae-7ebd-4e5b-a524-7791939fb2d9,,6593.0,Martín Montoya Torralbo,2.0,Right Back,55.1,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,6.4,-1.5707964,1.0,Ground Pass,55.1,54.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c01e32-b54f-4ecf-b2eb-e99c63a99131,1591,1,00:41:36.923,41,36,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.00971,,b545c591-0b27-447e-93b3-169ca04328a3,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,62.6,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,23.698523,1.3104657,1.0,Ground Pass,68.7,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cda912b4-3e43-443a-bef7-31c4c0460eaf,1598,1,00:41:46.456,41,46,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.421252,,d76e9c02-dff3-42b2-98f5-da15d4566ecf,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,69.0,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,19.803282,0.97579104,1.0,Ground Pass,80.1,70.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b0c2de4-1065-46a8-a880-bac57f0346f6,1601,1,00:41:50.212,41,50,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.759973,,caff8145-290c-472b-bd3e-2281f1160843,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,84.1,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.203225,-1.6030432,1.0,Ground Pass,83.9,63.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e67d984-352f-41c7-93ed-22b33b5a662b,1604,1,00:41:52.068,41,52,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.120683,,6fd32000-7a76-459e-9260-59ea7def3ab6,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,85.5,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,10.141499,-1.7894653,1.0,Ground Pass,83.3,51.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103f154-310a-4737-abc2-4619978cb02c,1607,1,00:41:54.200,41,54,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,2.245977,,12f8f94f-0748-4981-81fd-fcd8fb8018bc,,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,82.5,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,28.692333,-1.6510432,1.0,Ground Pass,80.2,16.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d09d5a92-ba8f-4268-be76-cebc4749227f,1611,1,00:41:56.944,41,56,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.871509,,1be93713-755f-418a-aaa9-ded6ff203dc2,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,80.8,15.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,12.349089,-1.1978086,1.0,Ground Pass,85.3,4.4,40.0,Right Foot,,7c5d15ec-ab67-4be5-94ad-fd743cce343d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5949bb7-05d1-4373-b693-90da92170ef5,1614,1,00:41:58.369,41,58,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.033752,,aae33112-9362-46f6-94f5-b4c890ece2e5,,5211.0,Jordi Alba Ramos,6.0,Left Back,85.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,18.78643,2.4277701,1.0,Ground Pass,71.1,18.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f58eed4-0c25-4279-bec8-42fe2aa10d32,1617,1,00:42:01.682,42,1,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.428875,,68ab18cc-a715-4145-aa66-d549e73ebe98,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,58.0,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,27.575714,1.7568126,1.0,Ground Pass,52.9,43.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053b1f86-1998-4b04-b110-db15ae4a128c,1620,1,00:42:03.151,42,3,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,2.923359,,3eda802c-ae16-4d10-a612-868137757152,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,52.9,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,35.55981,-2.980605,1.0,Ground Pass,17.8,37.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6e53dd0-a8d6-4f30-9d5c-ba75dd517cb0,1623,1,00:42:06.839,42,6,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.983117,,8e107f88-9a4d-4f6c-8b0d-d79b1f13e07c,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,17.8,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,22.947767,-0.113544606,1.0,Ground Pass,40.6,34.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370ad73a-d3e9-46e8-8e64-2c6c47bdbfc3,1626,1,00:42:12.546,42,12,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,1.465654,,d2e3d1e2-3e23-49da-b95f-f0c72d435e36,,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,53.7,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,19.102356,0.9115897,1.0,Ground Pass,65.4,59.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875357e1-5590-476e-8415-7c88f260f846,1629,1,00:42:15.888,42,15,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.77744,,357354a7-0a26-44ed-a80c-6d4c4509cb1e,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,71.7,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.500435,-0.008695433,1.0,Ground Pass,83.2,61.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16847079-0027-4aae-b175-8f869e15a392,1632,1,00:42:16.785,42,16,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.653261,,b7873de0-17ae-4232-96f3-7328f6fe3304,,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,82.2,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,5.9665737,2.904744,1.0,Ground Pass,76.4,62.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3e147d-b77c-4211-aa6e-a94a30861f51,1635,1,00:42:19.841,42,19,30,Pass,85,217,Barcelona,3,From Free Kick,217,Barcelona,0.854974,,9853b12b-7c6a-49e5-bc14-7708edc9f511,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,79.3,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,15.787653,-2.023113,1.0,Ground Pass,72.4,35.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
