id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,clearance,duel,dribble,interception,out,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_won,off_camera,foul_committed,50_50,ball_recovery,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_4,related_events_5,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_6,related_events_7,pass_switch,interception_outcome_id,interception_outcome_name,related_events,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name
e004074f-383c-4c7f-9208-c1a2a8317961,3378,2,00:44:10.077,89,10,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.017275,,2a47071a-0b35-4aa3-a94a-314c7345d484,5506,Javier Alejandro Mascherano,5,Left Center Back,55.5,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,18.315294,0.7969807,1.0,Ground Pass,68.3,40.3,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b5b6e1a-a408-4328-b200-03426c089707,3381,2,00:44:12.574,89,12,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.372716,,b81ed9a9-c537-4576-a3ce-61a431be5013,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.2,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,23.302574,2.2985077,1.0,Ground Pass,48.7,57.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d994f2b6-878e-479a-aebe-47b9413be392,3384,2,00:44:17.752,89,17,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,3.014,,080ea286-8122-44aa-8c15-6bdfb5345687,5213,Gerard Piqué Bernabéu,3,Right Center Back,54.7,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,62.267326,-0.9912568,3.0,High Pass,88.8,7.5,,,,5bc3d7d3-14e1-43bd-9241-1c40efdecab2,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,True,,,,,,,,
897c4ea6-e382-4e4f-822f-7bb365b704d7,3394,2,00:44:30.549,89,30,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.900213,,f7f1d8ef-1537-4966-b1d6-7038762c054f,5506,Javier Alejandro Mascherano,5,Left Center Back,14.2,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.487774,0.79797614,1.0,Ground Pass,29.9,26.6,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14eaf6b9-47c6-442e-bc03-1dfafa6821c7,3398,2,00:44:32.609,89,32,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.060705,,2a758620-7331-4629-8037-883389f93d20,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,29.7,28.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,18.245548,-1.6971908,1.0,Ground Pass,27.4,10.0,,,,f17639ab-93c9-487e-9c64-b6a7ad581ba7,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2a19025-042a-4f1f-ad86-542020e1998b,3401,2,00:44:38.406,89,38,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.608914,,d2570b3d-0dc8-438f-8234-d0953c875bc6,5216,Andrés Iniesta Luján,15,Left Center Midfield,28.4,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.624973,1.4240332,1.0,Ground Pass,30.1,26.4,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86600fe8-723c-42b6-b7e9-a2cfb73a2f73,3404,2,00:44:39.380,89,39,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.069661,,59fdf2de-4d67-4b18-9ed5-9a1719a1af80,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,30.7,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,15.885842,-2.9516044,2.0,Low Pass,15.1,24.0,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ba8822-559e-43d6-9b3c-24d568f4f055,3407,2,00:44:42.153,89,42,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,2.056584,,28a357bb-0340-42ae-aa35-25928e97010f,5506,Javier Alejandro Mascherano,5,Left Center Back,15.3,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,18.439089,1.5056711,1.0,Ground Pass,16.5,52.4,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4da89941-62ee-4d59-9b3f-7371e62e8d8b,3410,2,00:44:46.532,89,46,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.396431,,d4069dd7-d722-405a-9d21-ca9a96fc9701,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.0,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,21.927153,0.9017533,1.0,Ground Pass,35.6,77.0,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286dd64c-4385-49b9-8437-67eb371cb465,3413,2,00:44:48.637,89,48,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.504531,,87cafd79-c668-4793-acca-e909c0a02fbc,4324,Daniel Alves da Silva,2,Right Back,41.1,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,11.438969,-1.1854199,1.0,Ground Pass,45.4,66.0,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7538f0b-8938-4c74-bb7b-e918fdfb950e,3425,2,00:44:57.730,89,57,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.689104,,c74cd747-0b27-49e1-a184-8449594b827e,5213,Gerard Piqué Bernabéu,3,Right Center Back,21.0,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,30.402632,-1.5839535,1.0,Ground Pass,20.6,31.4,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08c132a-4f8b-4735-b251-11ed4a14dc41,3428,2,00:45:03.059,90,3,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.753202,,0d903f2e-fe3c-403a-ba84-c5b5e6f5c4c9,5506,Javier Alejandro Mascherano,5,Left Center Back,41.1,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,24.135036,-1.5169066,1.0,Ground Pass,42.4,7.5,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd87880-29b8-4f37-8725-27c8f525a9a9,3432,2,00:45:05.637,90,5,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,1.023966,,143b753f-7ec4-4e70-93f6-5d5ce845792b,22102,Adriano Correia Claro,6,Left Back,49.0,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.773287,-0.41822433,1.0,Ground Pass,62.5,2.6,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0264bf90-d139-4894-8b1c-0debc79d0ea0,3435,2,00:45:06.741,90,6,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.761494,,498b8508-4715-4545-a291-7c1ac7328805,4320,Neymar da Silva Santos Junior,21,Left Wing,62.5,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.81919,1.8948352,1.0,Ground Pass,58.1,15.7,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74e07a06-3d82-446e-9a68-0ce4d12d98ff,3439,2,00:45:07.543,90,7,30,Pass,173,217,Barcelona,3,From Free Kick,217,Barcelona,0.885679,,82ea3a1b-0582-4d33-a77e-85c8fcc6bbc4,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.7,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.6380625,-0.76688176,2.0,Low Pass,63.2,9.6,,,,,,,,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0c07ad7-5c01-4907-994d-c2350bca312c,3465,2,00:45:31.313,90,31,30,Pass,175,217,Barcelona,8,From Keeper,217,Barcelona,4.271634,,950040fc-0279-43cd-ad42-f74e5f320c35,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,4.7,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,33.373043,0.24207169,2.0,Low Pass,37.1,48.8,,,,,,,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b7f5358-0695-445d-bfba-b3eb50af3955,3470,2,00:45:41.997,90,41,30,Pass,175,217,Barcelona,8,From Keeper,217,Barcelona,1.542211,,0b9142f2-ad24-4213-a1e2-da8ce08115e6,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.5,45.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,30.320456,1.3106189,1.0,Ground Pass,62.3,74.9,,,,3acc61f8-7d3d-40ed-9cf2-81346f98ac33,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d7f0a76-ca39-4b05-befc-129529747477,3474,2,00:45:48.810,90,48,30,Pass,175,217,Barcelona,8,From Keeper,217,Barcelona,0.6993,,465d7fae-8e07-49db-a18e-7dc27f66fce6,4324,Daniel Alves da Silva,2,Right Back,92.6,65.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,15.532225,-1.2225754,1.0,Ground Pass,97.9,50.5,,,,61a9a771-3caf-4544-8985-82569606247d,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b044dcc-3885-4b31-8c02-d142da88090b,3526,2,00:46:32.317,91,32,30,Pass,178,217,Barcelona,8,From Keeper,217,Barcelona,1.884,,6db46bfe-68af-44c5-ae5c-1b948ad6ae62,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.8,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,21.623137,0.046263263,1.0,Ground Pass,32.4,39.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09aae4f7-c200-4ad3-b615-5159cc59f525,3529,2,00:46:34.361,91,34,30,Pass,179,217,Barcelona,1,Regular Play,217,Barcelona,1.403525,,7555aef4-497c-400a-af2e-7fd5d9f7a9da,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.8,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,15.815183,1.0108565,1.0,Ground Pass,43.2,53.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f497642-0373-4ca6-8c79-5075132cafa9,3532,2,00:46:36.746,91,36,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,1.394055,,263e9c47-ce2f-4e61-8543-ffdafb47ff11,4324,Daniel Alves da Silva,2,Right Back,49.2,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.886235,1.0349851,1.0,Ground Pass,56.8,74.3,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893fcfc3-21d6-45f8-88b5-a3a7aec608a5,3535,2,00:46:38.338,91,38,30,Pass,181,217,Barcelona,1,Regular Play,217,Barcelona,0.898787,,c56d1b88-5094-4013-8b1c-0a3744718030,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,57.7,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.342245,-2.1375256,1.0,Ground Pass,50.0,61.5,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87ad0ff6-4346-4498-9585-5de273dc5dd9,3539,2,00:46:39.873,91,39,30,Pass,182,217,Barcelona,1,Regular Play,217,Barcelona,0.5218,,3188133c-9f97-447d-ba25-46687e4ce991,4324,Daniel Alves da Silva,2,Right Back,50.4,60.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,3.7363083,-1.8417432,2.0,Low Pass,49.4,57.1,,,,55c946fa-44cb-462d-a7b4-f21d9ee902b1,b4f8843c-1dd5-464b-8e0f-0314fb1778be,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
