id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,block,foul_committed,ball_recovery,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_head,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_goal_assist,pass_through_ball,shot_one_on_one
c954b4f8-722b-49ca-bdac-d4929ca485c7,558,1,00:12:30.567,12,30,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,0.047000002,,18856005-e628-43c2-81c3-d4d78d0555a8,5216,Andrés Iniesta Luján,15,Left Center Midfield,55.3,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780ce6a6-8c64-4df1-b45a-5e5a3d0afaf7,55.3,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780ce6a6-8c64-4df1-b45a-5e5a3d0afaf7,559,1,00:12:30.614,12,30,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,0.9203,,4fb908f8-62b6-4784-94ec-16facb14c52a,5216,Andrés Iniesta Luján,15,Left Center Midfield,55.3,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.132035,-0.7767027,1.0,Ground Pass,61.1,13.7,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fb908f8-62b6-4784-94ec-16facb14c52a,560,1,00:12:31.535,12,31,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,780ce6a6-8c64-4df1-b45a-5e5a3d0afaf7,5211,Jordi Alba Ramos,6,Left Back,61.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48da985d-1f54-4746-b436-e398ccab97a0,561,1,00:12:31.535,12,31,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,0.533045,,0b97e311-2d0a-4c94-be0d-5f929bdf1437,5211,Jordi Alba Ramos,6,Left Back,61.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fb908f8-62b6-4784-94ec-16facb14c52a,65.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b97e311-2d0a-4c94-be0d-5f929bdf1437,562,1,00:12:32.068,12,32,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,1.162855,,7943eec8-1a7c-48b4-a89e-2dababbaaf35,5211,Jordi Alba Ramos,6,Left Back,65.4,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.656922,-1.6741998,1.0,Ground Pass,64.3,1.5,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943eec8-1a7c-48b4-a89e-2dababbaaf35,563,1,00:12:33.231,12,33,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,0b97e311-2d0a-4c94-be0d-5f929bdf1437,4320,Neymar da Silva Santos Junior,21,Left Wing,64.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a028088-d2d0-40e2-8be1-bc70bef33e2d,564,1,00:12:33.231,12,33,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,1.3267,,7943eec8-1a7c-48b4-a89e-2dababbaaf35,4320,Neymar da Silva Santos Junior,21,Left Wing,64.3,1.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c8c0b44-502d-48ec-aa89-8f5fab5432c2,63.3,5.6,,,,,,aeb8c749-4ea7-4ed8-8bf8-94077cb5a91b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeb8c749-4ea7-4ed8-8bf8-94077cb5a91b,565,1,00:12:33.588,12,33,17,Pressure,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,1.4958,,0a028088-d2d0-40e2-8be1-bc70bef33e2d,23800,Laureano Sanabria Ruiz,2,Right Back,53.5,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c8c0b44-502d-48ec-aa89-8f5fab5432c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c8c0b44-502d-48ec-aa89-8f5fab5432c2,566,1,00:12:34.557,12,34,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,0.8293,,43166171-450b-41b1-be1b-a45975c99235,4320,Neymar da Silva Santos Junior,21,Left Wing,63.3,5.6,,,,True,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.098198,2.581083,1.0,Ground Pass,53.9,11.5,,,,40.0,Right Foot,aeb8c749-4ea7-4ed8-8bf8-94077cb5a91b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43166171-450b-41b1-be1b-a45975c99235,567,1,00:12:35.387,12,35,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,8c8c0b44-502d-48ec-aa89-8f5fab5432c2,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776b5e13-0728-477d-879f-92006ea9b7a8,568,1,00:12:35.387,12,35,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,1.2567,,43166171-450b-41b1-be1b-a45975c99235,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89c401c7-6258-4c5d-b4ce-3e98c0a6c4eb,53.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89c401c7-6258-4c5d-b4ce-3e98c0a6c4eb,569,1,00:12:36.643,12,36,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,2.7014,,a8d8605e-4f3a-45a5-8bcb-3a4b2f201dc0,5216,Andrés Iniesta Luján,15,Left Center Midfield,53.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,56.81197,1.083531,3.0,High Pass,80.5,61.7,,,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8d8605e-4f3a-45a5-8bcb-3a4b2f201dc0,570,1,00:12:39.345,12,39,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,89c401c7-6258-4c5d-b4ce-3e98c0a6c4eb,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.5,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e3ce735-61bf-4e3f-a899-b9fdbef0fcc3,571,1,00:12:39.345,12,39,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,2.0843,,a8d8605e-4f3a-45a5-8bcb-3a4b2f201dc0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.5,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bee2fd97-a746-4db7-9cfb-78dc1b647b67,82.1,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bee2fd97-a746-4db7-9cfb-78dc1b647b67,572,1,00:12:41.429,12,41,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,2.804735,,2ada6a9e-a0a8-4dcd-93da-227f68b2f2c4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,82.1,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,44.24986,-0.69097674,3.0,High Pass,116.2,33.7,,,,38.0,Left Foot,867f9d73-4b9f-412e-a672-2a5782432782,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ada6a9e-a0a8-4dcd-93da-227f68b2f2c4,573,1,00:12:44.234,12,44,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,bee2fd97-a746-4db7-9cfb-78dc1b647b67,4320,Neymar da Silva Santos Junior,21,Left Wing,109.4,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867f9d73-4b9f-412e-a672-2a5782432782,574,1,00:12:44.234,12,44,2,Ball Recovery,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,bee2fd97-a746-4db7-9cfb-78dc1b647b67,27457,Manuel Fernández Muñíz,1,Goalkeeper,3.9,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c6b1b3b-e6a1-4a4f-8725-54f8ccdf21ff,575,1,00:12:44.234,12,44,43,Carry,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,8.355216,,4239d8da-742a-415e-89d6-4de0c203f0e5,27457,Manuel Fernández Muñíz,1,Goalkeeper,3.9,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867f9d73-4b9f-412e-a672-2a5782432782,8.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239d8da-742a-415e-89d6-4de0c203f0e5,576,1,00:12:52.589,12,52,30,Pass,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,3.632849,,7fc968dd-8342-40ec-ac4a-16bce8744b91,27457,Manuel Fernández Muñíz,1,Goalkeeper,8.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,27243.0,Oriol Riera Magem,73.58655,-0.18726797,3.0,High Pass,81.1,41.7,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fc968dd-8342-40ec-ac4a-16bce8744b91,577,1,00:12:56.222,12,56,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,4239d8da-742a-415e-89d6-4de0c203f0e5,27243,Oriol Riera Magem,22,Right Center Forward,81.1,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bd29669-56e0-4b61-9081-133e9800679d,578,1,00:12:56.262,12,56,4,Duel,25,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,8eb67c08-d7b0-42e3-bcf5-10c84052e9fa,5506,Javier Alejandro Mascherano,5,Left Center Back,39.0,38.4,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eb67c08-d7b0-42e3-bcf5-10c84052e9fa,579,1,00:12:56.262,12,56,30,Pass,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,2.689601,,3bd29669-56e0-4b61-9081-133e9800679d,27243,Oriol Riera Magem,22,Right Center Forward,81.1,41.7,,,,True,,,,,,,,,,,,,,,,,,,,,,6732.0,Lucas Pérez Martínez,23.900837,0.9189272,3.0,High Pass,95.6,60.7,,,,,,9adc425d-2913-4995-b0b9-8cf62802bab7,,,,9.0,Incomplete,,,c05faee9-2043-47d9-8eab-443d153dcee6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9adc425d-2913-4995-b0b9-8cf62802bab7,580,1,00:12:58.951,12,58,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,8eb67c08-d7b0-42e3-bcf5-10c84052e9fa,6732,Lucas Pérez Martínez,24,Left Center Forward,97.8,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c05faee9-2043-47d9-8eab-443d153dcee6,581,1,00:12:58.951,12,58,2,Ball Recovery,25,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,8eb67c08-d7b0-42e3-bcf5-10c84052e9fa,5211,Jordi Alba Ramos,6,Left Back,24.5,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e251eee5-3e2d-4a36-9f64-5f04c040614c,582,1,00:12:58.951,12,58,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,3.692399,,c05faee9-2043-47d9-8eab-443d153dcee6,5211,Jordi Alba Ramos,6,Left Back,24.5,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecb95309-be68-4fae-9284-9ed1d8a23147,37.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecb95309-be68-4fae-9284-9ed1d8a23147,583,1,00:13:02.644,13,2,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,1.637,,b258d313-8fe2-4f45-963d-76a7c0063d12,5211,Jordi Alba Ramos,6,Left Back,37.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,11.292918,1.8673421,1.0,Ground Pass,34.5,17.8,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b258d313-8fe2-4f45-963d-76a7c0063d12,584,1,00:13:04.281,13,4,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,ecb95309-be68-4fae-9284-9ed1d8a23147,5506,Javier Alejandro Mascherano,5,Left Center Back,34.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4eb5f5c-2b79-4b46-a4b3-2497e13382df,585,1,00:13:04.281,13,4,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,1.2293,,3d033878-ca69-469e-b602-d9aead07cdcd,5506,Javier Alejandro Mascherano,5,Left Center Back,34.5,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b258d313-8fe2-4f45-963d-76a7c0063d12,37.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d033878-ca69-469e-b602-d9aead07cdcd,586,1,00:13:05.510,13,5,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,2.4758,,1b617a3c-4b96-426d-81ec-293b402623b5,5506,Javier Alejandro Mascherano,5,Left Center Back,37.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,46.89531,1.3863653,2.0,Low Pass,45.6,66.4,,,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b617a3c-4b96-426d-81ec-293b402623b5,587,1,00:13:07.986,13,7,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,3d033878-ca69-469e-b602-d9aead07cdcd,4324,Daniel Alves da Silva,2,Right Back,45.6,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5bbb495-8fdf-44aa-8481-f0e268637741,588,1,00:13:07.986,13,7,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,1.2318,,1b617a3c-4b96-426d-81ec-293b402623b5,4324,Daniel Alves da Silva,2,Right Back,45.6,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49311410-3014-42cf-be52-cfad33bd97b3,56.4,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49311410-3014-42cf-be52-cfad33bd97b3,589,1,00:13:09.218,13,9,30,Pass,25,217,Barcelona,4,From Throw In,217,Barcelona,1.4214,,1631820a-4680-48c7-a668-d0795d5e636b,4324,Daniel Alves da Silva,2,Right Back,56.4,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.029974,0.36633065,1.0,Ground Pass,72.3,72.3,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631820a-4680-48c7-a668-d0795d5e636b,590,1,00:13:10.639,13,10,42,Ball Receipt*,25,217,Barcelona,4,From Throw In,217,Barcelona,,,49311410-3014-42cf-be52-cfad33bd97b3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.3,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf09d90-2976-4fa1-9347-cbba68eb4963,591,1,00:13:10.639,13,10,43,Carry,25,217,Barcelona,4,From Throw In,217,Barcelona,6.5248,,1631820a-4680-48c7-a668-d0795d5e636b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.3,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710bca3-7eb6-4379-b8bf-0fb093e22eb0,85.8,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
