id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,duel,counterpress,off_camera,ball_receipt,out,interception,dribble,foul_committed,foul_won,block,ball_recovery,50_50,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events
2d80b5f0-a413-4b7a-901f-bd7375642b93,1516,1,00:32:30.185,32,30,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.109437,,76d67ee2-ad37-478d-8784-a88bd09f221f,4320,Neymar da Silva Santos Junior,21,Left Wing,69.5,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,5.8,2.331809,1.0,Ground Pass,65.5,18.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76d67ee2-ad37-478d-8784-a88bd09f221f,1517,1,00:32:31.294,32,31,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,2d80b5f0-a413-4b7a-901f-bd7375642b93,5216,Andrés Iniesta Luján,15,Left Center Midfield,65.5,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1cb229e-b737-4819-b66b-0003acfeeb0c,1518,1,00:32:31.294,32,31,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,3.743042,,20843367-f9a4-428f-a348-5ecf511d6ab1,5216,Andrés Iniesta Luján,15,Left Center Midfield,65.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,46.650295,-0.3386981,3.0,High Pass,109.0,3.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20843367-f9a4-428f-a348-5ecf511d6ab1,1519,1,00:32:35.037,32,35,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,d1cb229e-b737-4819-b66b-0003acfeeb0c,5211,Jordi Alba Ramos,6,Left Back,109.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2c61f10-b385-460c-a7a1-b4aee17d98fb,1520,1,00:32:35.037,32,35,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.418958,,20843367-f9a4-428f-a348-5ecf511d6ab1,5211,Jordi Alba Ramos,6,Left Back,109.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88c3f0f7-b68c-44f9-985b-7db4b0ec77b3,110.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88c3f0f7-b68c-44f9-985b-7db4b0ec77b3,1521,1,00:32:35.456,32,35,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.0408,,3ef1ee0b-9e73-47f4-805f-4b5c798d6f23,5211,Jordi Alba Ramos,6,Left Back,110.0,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.11259,2.64042,2.0,Low Pass,98.5,9.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ef1ee0b-9e73-47f4-805f-4b5c798d6f23,1522,1,00:32:36.497,32,36,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,88c3f0f7-b68c-44f9-985b-7db4b0ec77b3,5216,Andrés Iniesta Luján,15,Left Center Midfield,98.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f75f984c-f2fc-4d09-bab9-6fcbb52ef092,1523,1,00:32:36.497,32,36,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.08,,3ef1ee0b-9e73-47f4-805f-4b5c798d6f23,5216,Andrés Iniesta Luján,15,Left Center Midfield,98.5,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb510ec-c2a7-4c4c-ad80-ae400c7a060b,98.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceb510ec-c2a7-4c4c-ad80-ae400c7a060b,1524,1,00:32:36.577,32,36,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.977006,,5d0f4a84-33ad-4d64-b8f8-13a289c43f9e,5216,Andrés Iniesta Luján,15,Left Center Midfield,98.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,9.391485,1.1071488,1.0,Ground Pass,102.2,20.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d0f4a84-33ad-4d64-b8f8-13a289c43f9e,1525,1,00:32:37.554,32,37,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,ceb510ec-c2a7-4c4c-ad80-ae400c7a060b,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.2,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65e42797-d84f-49b5-a3d6-1641d48dba92,1526,1,00:32:37.554,32,37,43,Carry,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.785594,,5d0f4a84-33ad-4d64-b8f8-13a289c43f9e,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.2,20.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6b986487-bf44-4c05-9c1a-d559b8873586,102.0,23.1,,,,,,,,,,,,,,,,,,93dc686e-d0b9-4515-96ba-00dc48384d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b986487-bf44-4c05-9c1a-d559b8873586,1527,1,00:32:38.005,32,38,17,Pressure,60,217,Barcelona,3,From Free Kick,213,Sevilla,0.893843,,65e42797-d84f-49b5-a3d6-1641d48dba92,7909,Nicolás Martín Pareja,3,Right Center Back,14.9,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93dc686e-d0b9-4515-96ba-00dc48384d1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93dc686e-d0b9-4515-96ba-00dc48384d1c,1528,1,00:32:38.340,32,38,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.2082,,5602b26d-d61b-43ec-b8a9-874b2edada4c,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.0,23.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6b986487-bf44-4c05-9c1a-d559b8873586,,,4320.0,Neymar da Silva Santos Junior,8.4,1.5707964,1.0,Ground Pass,102.0,31.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5602b26d-d61b-43ec-b8a9-874b2edada4c,1529,1,00:32:39.548,32,39,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,93dc686e-d0b9-4515-96ba-00dc48384d1c,4320,Neymar da Silva Santos Junior,21,Left Wing,102.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83bd0a86-fa2f-4d36-92ec-fc3780c95b45,1530,1,00:32:39.548,32,39,30,Pass,60,217,Barcelona,3,From Free Kick,217,Barcelona,1.619,,83374ddc-96e6-4f87-898e-2f8a526833c4,4320,Neymar da Silva Santos Junior,21,Left Wing,102.0,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,12.206555,-0.31656924,1.0,Ground Pass,113.6,27.7,40.0,Right Foot,,,,,,,,,,,,,1e7b1e0b-d445-4c48-b973-8e6bd1127d4c,True,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83374ddc-96e6-4f87-898e-2f8a526833c4,1531,1,00:32:41.167,32,41,42,Ball Receipt*,60,217,Barcelona,3,From Free Kick,217,Barcelona,,,83bd0a86-fa2f-4d36-92ec-fc3780c95b45,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.6,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e7b1e0b-d445-4c48-b973-8e6bd1127d4c,1532,1,00:32:41.181,32,41,16,Shot,60,217,Barcelona,3,From Free Kick,217,Barcelona,0.3652,,44929fdb-c434-4b09-ab1c-e3c013a7af46,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.1,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23544712,120.0,34.7,2.6,83bd0a86-fa2f-4d36-92ec-fc3780c95b45,93.0,Normal,True,98.0,Off T,38.0,Left Foot,87.0,Open Play,103.5,26.6,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,96.0,41.2,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,104.1,30.2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,104.2,28.0,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,103.0,32.4,6841.0,Víctor Machín Pérez,21.0,Left Wing,False,117.6,34.5,6823.0,Sergio Rico González,1.0,Goalkeeper,False,110.1,31.0,7909.0,Nicolás Martín Pareja,3.0,Right Center Back,False,105.5,31.6,6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,False,108.8,38.4,3637.0,Grzegorz Krychowiak,15.0,Left Center Midfield,False,96.5,58.8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,108.4,45.7,27483.0,Benoît Trémoulinas,6.0,Left Back,False,,,,,
44929fdb-c434-4b09-ab1c-e3c013a7af46,1533,1,00:32:41.546,32,41,23,Goal Keeper,60,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,1e7b1e0b-d445-4c48-b973-8e6bd1127d4c,6823,Sergio Rico González,1,Goalkeeper,2.5,45.6,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,45.6,,,
36f3ddc1-73ad-4abd-9f5b-e2455b2732e8,1573,1,00:34:20.481,34,20,30,Pass,64,217,Barcelona,7,From Goal Kick,217,Barcelona,2.788379,,e2123688-2bcb-4844-8dcf-4268597ca76e,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,61.017456,-0.2704205,3.0,High Pass,64.8,19.7,40.0,Right Foot,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2123688-2bcb-4844-8dcf-4268597ca76e,1574,1,00:34:23.270,34,23,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,217,Barcelona,,,36f3ddc1-73ad-4abd-9f5b-e2455b2732e8,4320,Neymar da Silva Santos Junior,21,Left Wing,64.8,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a68a323-0013-4568-a7d2-da94e5e2a12d,1575,1,00:34:26.084,34,26,30,Pass,64,217,Barcelona,7,From Goal Kick,217,Barcelona,1.617726,,85273a09-e31f-4018-834b-bcabc2ad60e0,4320,Neymar da Silva Santos Junior,21,Left Wing,63.8,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.520675,0.9369368,1.0,Ground Pass,72.4,33.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85273a09-e31f-4018-834b-bcabc2ad60e0,1576,1,00:34:27.702,34,27,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4a68a323-0013-4568-a7d2-da94e5e2a12d,5470,Ivan Rakitić,13,Right Center Midfield,72.4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d464a3bb-6f2c-4f09-b8d8-e6b47ee3a3df,1577,1,00:34:27.702,34,27,43,Carry,64,217,Barcelona,7,From Goal Kick,217,Barcelona,1.703801,,569356a3-b44b-4fbc-8eb4-c5670abfc3b1,5470,Ivan Rakitić,13,Right Center Midfield,72.4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85273a09-e31f-4018-834b-bcabc2ad60e0,84.8,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569356a3-b44b-4fbc-8eb4-c5670abfc3b1,1578,1,00:34:29.406,34,29,30,Pass,64,217,Barcelona,7,From Goal Kick,217,Barcelona,0.861916,,157652b5-8b34-4ab3-8cb8-78a0458bc55a,5470,Ivan Rakitić,13,Right Center Midfield,84.8,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,10.381715,1.4452466,1.0,Ground Pass,86.1,49.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157652b5-8b34-4ab3-8cb8-78a0458bc55a,1579,1,00:34:30.268,34,30,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,217,Barcelona,,,569356a3-b44b-4fbc-8eb4-c5670abfc3b1,4324,Daniel Alves da Silva,2,Right Back,86.1,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5daf7b06-ac33-487f-af73-9a3fcc65b0fd,1580,1,00:34:30.268,34,30,43,Carry,64,217,Barcelona,7,From Goal Kick,217,Barcelona,2.842184,,157652b5-8b34-4ab3-8cb8-78a0458bc55a,4324,Daniel Alves da Silva,2,Right Back,86.1,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c06a3b16-165f-4675-b23f-a40019f3780c,98.9,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c06a3b16-165f-4675-b23f-a40019f3780c,1581,1,00:34:33.110,34,33,30,Pass,64,217,Barcelona,7,From Goal Kick,217,Barcelona,0.8613,,377c26a8-22e9-4025-aab5-8d11a992902a,4324,Daniel Alves da Silva,2,Right Back,98.9,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.495713,-1.0303768,3.0,High Pass,104.3,48.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377c26a8-22e9-4025-aab5-8d11a992902a,1582,1,00:34:33.971,34,33,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,217,Barcelona,,,c06a3b16-165f-4675-b23f-a40019f3780c,5246,Luis Alberto Suárez Díaz,23,Center Forward,104.3,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e5b7613-37c3-4fcf-8b42-adc3e8ee7e69,1583,1,00:34:33.971,34,33,30,Pass,64,217,Barcelona,7,From Goal Kick,217,Barcelona,1.723199,,daafbcfa-9c44-4d9e-a872-83939f2af96e,5246,Luis Alberto Suárez Díaz,23,Center Forward,104.3,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,19.349936,2.9806921,3.0,High Pass,85.2,51.2,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
daafbcfa-9c44-4d9e-a872-83939f2af96e,1584,1,00:34:35.694,34,35,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0e5b7613-37c3-4fcf-8b42-adc3e8ee7e69,5470,Ivan Rakitić,13,Right Center Midfield,85.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4277676c-e319-44b4-a9b0-23c9b91b0800,1585,1,00:34:35.694,34,35,43,Carry,64,217,Barcelona,7,From Goal Kick,217,Barcelona,0.072901,,daafbcfa-9c44-4d9e-a872-83939f2af96e,5470,Ivan Rakitić,13,Right Center Midfield,85.2,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e02c0484-8e3f-43a5-b6a7-51ef89b0381f,85.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e02c0484-8e3f-43a5-b6a7-51ef89b0381f,1586,1,00:34:35.767,34,35,30,Pass,64,217,Barcelona,7,From Goal Kick,217,Barcelona,0.2017,,040a037c-4e91-46f0-acd5-282db5ef8dcf,5470,Ivan Rakitić,13,Right Center Midfield,85.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37e1cbde-bc42-4ccc-a9ac-25996ccbf879,,,5503.0,Lionel Andrés Messi Cuccittini,5.700877,-1.3045443,2.0,Low Pass,86.5,47.4,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37e1cbde-bc42-4ccc-a9ac-25996ccbf879,1587,1,00:34:35.969,34,35,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,217,Barcelona,,,e02c0484-8e3f-43a5-b6a7-51ef89b0381f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.2,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,
040a037c-4e91-46f0-acd5-282db5ef8dcf,1588,1,00:34:35.969,34,35,30,Pass,64,217,Barcelona,7,From Goal Kick,213,Sevilla,1.133443,,c9090b45-ef2a-464c-bf66-71a28c31aa2a,5504,Éver Maximiliano David Banega,19,Center Attacking Midfield,33.6,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e02c0484-8e3f-43a5-b6a7-51ef89b0381f,,,6841.0,Víctor Machín Pérez,14.029255,-1.706645,2.0,Low Pass,31.7,18.8,38.0,Left Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9090b45-ef2a-464c-bf66-71a28c31aa2a,1589,1,00:34:37.102,34,37,42,Ball Receipt*,64,217,Barcelona,7,From Goal Kick,213,Sevilla,,,040a037c-4e91-46f0-acd5-282db5ef8dcf,6841,Víctor Machín Pérez,21,Left Wing,31.7,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
