id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,clearance,counterpress,dribble,duel,interception,off_camera,out,foul_won,block,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,ball_recovery,foul_committed,miscontrol,50_50,bad_behaviour,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_won_defensive,player,position
d69baec4-ea59-432d-9fdc-f22fed1075fe,3352,2,00:44:04.542,89,4,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.957182,,16f2da86-2f96-4ee3-8e01-643687681551,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.1,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,6.3560996,-1.9922155,1.0,Ground Pass,85.5,43.2,40.0,Right Foot,,,,,,,,,,,,,,
16f2da86-2f96-4ee3-8e01-643687681551,3353,2,00:44:05.499,89,5,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,d69baec4-ea59-432d-9fdc-f22fed1075fe,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,85.5,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db82abe0-0db2-42f6-a385-b5552eac65b5,3354,2,00:44:05.499,89,5,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.936718,,16f2da86-2f96-4ee3-8e01-643687681551,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,85.5,43.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21f461e5-b2c6-461b-9d9f-9212d20958b4,e64cfc3b-a76f-4177-b173-9e7698ae472f,87.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,
e64cfc3b-a76f-4177-b173-9e7698ae472f,3355,2,00:44:05.834,89,5,17,Pressure,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.848518,,21f461e5-b2c6-461b-9d9f-9212d20958b4,5259.0,José María Giménez de Vargas,3.0,Right Center Back,28.4,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db82abe0-0db2-42f6-a385-b5552eac65b5,,,,,,,,,,,,,,,,,,,,,,,,,,,
21f461e5-b2c6-461b-9d9f-9212d20958b4,3356,2,00:44:06.436,89,6,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,3.14789,,d7f53042-5513-4731-abaf-6707db56ed43,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,87.4,30.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e64cfc3b-a76f-4177-b173-9e7698ae472f,,,,4320.0,Neymar da Silva Santos Junior,30.814608,-0.45348832,1.0,Ground Pass,115.1,16.6,38.0,Left Foot,,,,,,,,,,,,,,
d7f53042-5513-4731-abaf-6707db56ed43,3357,2,00:44:09.583,89,9,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,21f461e5-b2c6-461b-9d9f-9212d20958b4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,115.1,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2c02d00-5936-44a8-b160-0eaa8c6b2e8f,3358,2,00:44:09.583,89,9,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,3.28511,,a2a153bd-9b99-4ce6-a7ab-6550a1d856e8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,115.1,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f53042-5513-4731-abaf-6707db56ed43,,113.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,
a2a153bd-9b99-4ce6-a7ab-6550a1d856e8,3359,2,00:44:12.869,89,12,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.599038,,8958f77d-dbc2-48b1-b22c-06028b311371,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,113.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,21.151833,2.9126678,1.0,Ground Pass,92.4,7.0,40.0,Right Foot,,,,,,,,,,,,,,
16f3e0c3-5209-4412-bc5d-be7022cd000f,3360,2,00:44:14.381,89,14,17,Pressure,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.232686,,8958f77d-dbc2-48b1-b22c-06028b311371,5472.0,Mario Mandžukić,22.0,Right Center Forward,29.3,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9163ba0e-7b19-4d3d-9677-9f151ee8b5f1,,,,,,,,,,,,,,,,,,,,,,,,,,,
8958f77d-dbc2-48b1-b22c-06028b311371,3361,2,00:44:14.468,89,14,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,16f3e0c3-5209-4412-bc5d-be7022cd000f,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,92.4,7.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2a153bd-9b99-4ce6-a7ab-6550a1d856e8,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163ba0e-7b19-4d3d-9677-9f151ee8b5f1,3362,2,00:44:14.468,89,14,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,2.308162,,0c980176-e3b9-4bdf-80cb-7b40e1d30bb3,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,92.4,7.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16f3e0c3-5209-4412-bc5d-be7022cd000f,8958f77d-dbc2-48b1-b22c-06028b311371,92.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,
0c980176-e3b9-4bdf-80cb-7b40e1d30bb3,3363,2,00:44:16.776,89,16,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.980531,,279748c6-ab3c-4d4a-90ef-348c7446726b,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,92.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,28.877846,1.9133544,1.0,Ground Pass,83.2,38.3,38.0,Left Foot,,,,,,,,,,,,,,
7f66a320-9a19-436d-8118-8a4e6b10340a,3364,2,00:44:18.339,89,18,17,Pressure,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.216877,,17deae98-02e0-47bc-a341-8ef9d21097e7,6382.0,Fernando José Torres Sanz,24.0,Left Center Forward,33.5,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279748c6-ab3c-4d4a-90ef-348c7446726b,e907770d-eeea-4f29-bdba-0421d7938503,,,,,,,,,,,,,,,,,,,,,,,,,,
279748c6-ab3c-4d4a-90ef-348c7446726b,3365,2,00:44:18.756,89,18,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,0c980176-e3b9-4bdf-80cb-7b40e1d30bb3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,83.2,38.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f66a320-9a19-436d-8118-8a4e6b10340a,,,,,,,,,,,,,,,,,,,,,,,,,,,
17deae98-02e0-47bc-a341-8ef9d21097e7,3366,2,00:44:18.756,89,18,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.683169,,279748c6-ab3c-4d4a-90ef-348c7446726b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,83.2,38.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f66a320-9a19-436d-8118-8a4e6b10340a,e907770d-eeea-4f29-bdba-0421d7938503,80.9,45.9,,,,,,,,,,,,,,,,,,,,,,,,
e907770d-eeea-4f29-bdba-0421d7938503,3367,2,00:44:19.439,89,19,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,2.782264,,7f66a320-9a19-436d-8118-8a4e6b10340a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,80.9,45.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eba82045-a0d6-4a73-a241-0d44511eb614,,,,4324.0,Daniel Alves da Silva,30.463093,1.1659045,1.0,Ground Pass,92.9,73.9,40.0,Right Foot,,,,,,,,,,,,,,
eba82045-a0d6-4a73-a241-0d44511eb614,3368,2,00:44:22.222,89,22,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,e907770d-eeea-4f29-bdba-0421d7938503,4324.0,Daniel Alves da Silva,2.0,Right Back,92.9,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6db813b-b4b6-4c5d-8dfb-b6594c89bc3d,3369,2,00:44:22.222,89,22,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.040036,,7f614fbf-627d-439a-b2b5-d05e8d94d2c4,4324.0,Daniel Alves da Silva,2.0,Right Back,92.9,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eba82045-a0d6-4a73-a241-0d44511eb614,,94.8,74.8,,,,,,,,,,,,,,,,,,,,,,,,
7f614fbf-627d-439a-b2b5-d05e8d94d2c4,3370,2,00:44:22.262,89,22,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,2.414387,,8e697e65-a6a7-4741-8e32-e2870a0b11dd,4324.0,Daniel Alves da Silva,2.0,Right Back,94.8,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,45.183735,-2.7294357,3.0,High Pass,53.4,56.7,40.0,Right Foot,,,,,,,,,,,,,,
8e697e65-a6a7-4741-8e32-e2870a0b11dd,3371,2,00:44:24.676,89,24,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,7f614fbf-627d-439a-b2b5-d05e8d94d2c4,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,53.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c13e46c4-9d9d-44ca-820b-adfbe4366d31,3372,2,00:44:24.676,89,24,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,4.273313,,87c1639f-783c-4a00-ae33-1917e5c48faf,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,53.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e697e65-a6a7-4741-8e32-e2870a0b11dd,,38.9,55.2,,,,,,,,,,,,,,,,,,,,,,,,
87c1639f-783c-4a00-ae33-1917e5c48faf,3373,2,00:44:28.949,89,28,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,2.347082,,e7d4f4a6-36e8-4c5d-aca8-bc893bede377,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,38.9,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.788101,-1.3346237,1.0,Ground Pass,44.7,31.1,40.0,Right Foot,,,,,,,,,,,,,,
e7d4f4a6-36e8-4c5d-aca8-bc893bede377,3374,2,00:44:31.296,89,31,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,87c1639f-783c-4a00-ae33-1917e5c48faf,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,44.7,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1a74f82-1ab0-4440-8a04-39fa53838b12,3375,2,00:44:31.296,89,31,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.642918,,2b7f8ddb-deec-478b-ac5c-7d7c6ed86ccc,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,44.7,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7d4f4a6-36e8-4c5d-aca8-bc893bede377,,43.2,27.1,,,,,,,,,,,,,,,,,,,,,,,,
2b7f8ddb-deec-478b-ac5c-7d7c6ed86ccc,3376,2,00:44:31.939,89,31,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.449624,,24f8c776-2b70-4b0b-9f92-ebc77040d7c7,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,43.2,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,24.05847,-0.8707361,1.0,Ground Pass,58.7,8.7,40.0,Right Foot,,,,,,,,,,,,,,
24f8c776-2b70-4b0b-9f92-ebc77040d7c7,3377,2,00:44:33.389,89,33,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,2b7f8ddb-deec-478b-ac5c-7d7c6ed86ccc,5211.0,Jordi Alba Ramos,6.0,Left Back,58.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb886036-6b19-4479-a3b4-a3eb766e9c36,3378,2,00:44:33.389,89,33,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.039976,,24f8c776-2b70-4b0b-9f92-ebc77040d7c7,5211.0,Jordi Alba Ramos,6.0,Left Back,58.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e16faa-46d9-44d6-b2ce-cf78e6189c0b,,58.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,
b8e16faa-46d9-44d6-b2ce-cf78e6189c0b,3379,2,00:44:33.429,89,33,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.370937,,dec62e41-d90e-4255-9784-f5994de24706,5211.0,Jordi Alba Ramos,6.0,Left Back,58.7,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,16.34044,2.2216413,1.0,Ground Pass,48.8,21.7,38.0,Left Foot,,,,,,,,,,,,,,
dec62e41-d90e-4255-9784-f5994de24706,3380,2,00:44:34.800,89,34,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,b8e16faa-46d9-44d6-b2ce-cf78e6189c0b,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.8,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6b9d9e0-2c75-4976-885e-e5f7f2ac714f,3381,2,00:44:34.800,89,34,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,1.576163,,dec62e41-d90e-4255-9784-f5994de24706,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.8,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea09694e-ac6a-4cac-a5f6-ea78bdbef65b,,44.6,26.5,,,,,,,,,,,,,,,,,,,,,,,,
ea09694e-ac6a-4cac-a5f6-ea78bdbef65b,3382,2,00:44:36.376,89,36,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,1.167458,,12ff4afa-22a0-4130-8448-988f8aa1ad85,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,44.6,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,22.011814,0.49209523,1.0,Ground Pass,64.0,36.9,40.0,Right Foot,,,,,,,,,,,,,,
12ff4afa-22a0-4130-8448-988f8aa1ad85,3383,2,00:44:37.544,89,37,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,ea09694e-ac6a-4cac-a5f6-ea78bdbef65b,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b73cf556-aa53-4a18-b33b-8fd5ee810b5a,3384,2,00:44:37.544,89,37,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,1.086042,,0d5ac38d-0adb-456d-bef7-356cb7bc1df1,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,64.0,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12ff4afa-22a0-4130-8448-988f8aa1ad85,,63.2,38.8,,,,,,,,,,,,,,,,,,,,,,,,
0d5ac38d-0adb-456d-bef7-356cb7bc1df1,3385,2,00:44:38.630,89,38,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,2.473011,,47e7b08a-ec6c-4605-bdb0-fc7d6b746d4f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,63.2,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,40.792156,-0.72989964,3.0,High Pass,93.6,11.6,40.0,Right Foot,,,,,,,,,,,,,,
47e7b08a-ec6c-4605-bdb0-fc7d6b746d4f,3386,2,00:44:41.103,89,41,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,0d5ac38d-0adb-456d-bef7-356cb7bc1df1,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,93.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fd5a955-4a17-47bc-9899-78056e33b40c,3387,2,00:44:41.103,89,41,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,3.532089,,47e7b08a-ec6c-4605-bdb0-fc7d6b746d4f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,93.6,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900e5390-f3f7-4d75-a8c1-109f2026bd35,,101.1,21.9,,,,,,,,,,,,,,,,,,,,,,,,
900e5390-f3f7-4d75-a8c1-109f2026bd35,3388,2,00:44:44.635,89,44,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.4564,,671c9362-852d-446c-b02f-d9a9857ec3d5,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,101.1,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,6.842514,2.0409799,1.0,Ground Pass,98.0,28.0,40.0,Right Foot,,,,,,,,,,,,,,
671c9362-852d-446c-b02f-d9a9857ec3d5,3389,2,00:44:45.091,89,45,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,900e5390-f3f7-4d75-a8c1-109f2026bd35,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b0e737e-4fc6-44bf-82d3-50c66fad7ce1,3390,2,00:44:45.091,89,45,43,Carry,159,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,671c9362-852d-446c-b02f-d9a9857ec3d5,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f0ee22-1383-4ce6-858b-30e50812ab00,,98.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
69f0ee22-1383-4ce6-858b-30e50812ab00,3391,2,00:44:45.131,89,45,30,Pass,159,217,Barcelona,1,Regular Play,217,Barcelona,0.2543,,b00732ce-5612-47bd-a841-71991d2d1180,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,98.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcfc67f5-e779-4d73-b8fa-eb95dfd31e81,,,,4320.0,Neymar da Silva Santos Junior,4.6270943,-0.10827059,1.0,Ground Pass,102.6,27.5,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,
b00732ce-5612-47bd-a841-71991d2d1180,3392,2,00:44:45.385,89,45,42,Ball Receipt*,159,217,Barcelona,1,Regular Play,217,Barcelona,,,69f0ee22-1383-4ce6-858b-30e50812ab00,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,106.2,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
fcfc67f5-e779-4d73-b8fa-eb95dfd31e81,3393,2,00:44:45.385,89,45,10,Interception,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,69f0ee22-1383-4ce6-858b-30e50812ab00,5259.0,José María Giménez de Vargas,3.0,Right Center Back,17.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,
3615a7b3-0165-448b-a3c1-29b5fe8540d0,3394,2,00:44:45.865,89,45,9,Clearance,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,12.5,51.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,
0ff12f3e-6fc9-47eb-9a7c-c6dbfec927f5,3395,2,00:44:46.906,89,46,22,Foul Committed,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,9811091b-510e-4a7f-aadb-48a3ae2b7e00,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,108.8,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9811091b-510e-4a7f-aadb-48a3ae2b7e00,3396,2,00:44:46.906,89,46,21,Foul Won,159,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.0,,0ff12f3e-6fc9-47eb-9a7c-c6dbfec927f5,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,11.3,49.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
cba94d14-9d29-4d5d-bf91-f751aa22e3fd,3397,2,00:46:00.252,91,0,19,Substitution,159,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,3958.0,Pedro Eliezer Rodríguez Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d31f3f8a-b475-490f-915f-68af42989a40,3408,2,00:46:29.439,91,29,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,2.557844,,c9cc2f89-60b8-42d2-aefa-98b5dd20d9eb,5211.0,Jordi Alba Ramos,6.0,Left Back,43.2,0.1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.891766,2.9883325,3.0,High Pass,18.6,3.9,,,,,,,67.0,Throw-in,,,,,,,,
c9cc2f89-60b8-42d2-aefa-98b5dd20d9eb,3409,2,00:46:31.996,91,31,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,d31f3f8a-b475-490f-915f-68af42989a40,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,18.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3655db8d-3763-46a9-a76a-404b4de2aeac,3410,2,00:46:34.875,91,34,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,2.157209,,2fef20d2-0703-4ad7-ad7c-a2e8d4fc1255,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,23.7,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,40.803062,0.012254288,3.0,High Pass,64.5,8.0,40.0,Right Foot,,,,,,,,,,,,,,
2fef20d2-0703-4ad7-ad7c-a2e8d4fc1255,3411,2,00:46:37.032,91,37,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,3655db8d-3763-46a9-a76a-404b4de2aeac,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,64.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698484d7-b502-46ed-bff0-262419ca8883,3412,2,00:46:37.032,91,37,43,Carry,161,217,Barcelona,4,From Throw In,217,Barcelona,0.149991,,153cf396-1fb3-47da-bb32-e19148dfaa15,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,64.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fef20d2-0703-4ad7-ad7c-a2e8d4fc1255,,64.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,
153cf396-1fb3-47da-bb32-e19148dfaa15,3413,2,00:46:37.182,91,37,30,Pass,161,217,Barcelona,4,From Throw In,217,Barcelona,0.3645,,8523f570-5233-47b2-85b0-6f9df4f05d70,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,64.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ab009c-638e-4135-b2f1-108c5892e68a,,,,6998.0,Rafael Alcântara do Nascimento,4.313931,2.3398025,2.0,Low Pass,61.5,11.3,70.0,Other,9.0,Incomplete,,,,,,,,,,,,
8523f570-5233-47b2-85b0-6f9df4f05d70,3414,2,00:46:37.546,91,37,42,Ball Receipt*,161,217,Barcelona,4,From Throw In,217,Barcelona,,,153cf396-1fb3-47da-bb32-e19148dfaa15,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,55.5,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,
a62d03bd-6d12-4210-990b-752154f6e340,3445,2,00:48:18.225,93,18,30,Pass,165,217,Barcelona,3,From Free Kick,217,Barcelona,2.3782,,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,11.4,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.87552,0.5439986,3.0,High Pass,72.9,73.6,40.0,Right Foot,77.0,Unknown,,,62.0,Free Kick,,,,,,,,
c3f4782a-b0dc-4b70-b993-05c7f90bee66,3446,2,00:48:21.941,93,21,34,Half End,165,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,2a09be51-b184-44f4-b78a-285924867875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a09be51-b184-44f4-b78a-285924867875,3447,2,00:48:21.941,93,21,34,Half End,165,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,c3f4782a-b0dc-4b70-b993-05c7f90bee66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
