id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,duel,dribble,out,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_won,ball_recovery,foul_committed,block,50_50,miscontrol,substitution,related_events,goalkeeper,related_events_1,dribble_outcome_id,dribble_outcome_name,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_cross,pass_cut_back,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,pass_type_id,pass_type_name,pass_switch,pass_no_touch,pass_through_ball,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
228dd8a7-5885-4922-8b47-48c3e08d5ca8,2245,2,00:09:20.353,54,20,43,Carry,108,217,Barcelona,3,From Free Kick,222,Villarreal,1.439946,,673e2a0a-28cf-4a53-a83c-d93ae8dc893c,,6744,Luciano Vietto,24,Left Center Forward,42.3,57.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,78e9eb94-8960-489e-834e-5d53bc4cc94c,,,da226647-d519-44ce-9e5d-30578ac077e1,40.8,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da226647-d519-44ce-9e5d-30578ac077e1,2246,2,00:09:21.607,54,21,17,Pressure,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.234081,,228dd8a7-5885-4922-8b47-48c3e08d5ca8,,5211,Jordi Alba Ramos,6,Left Back,79.3,21.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,78e9eb94-8960-489e-834e-5d53bc4cc94c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78e9eb94-8960-489e-834e-5d53bc4cc94c,2247,2,00:09:21.793,54,21,30,Pass,108,217,Barcelona,3,From Free Kick,222,Villarreal,2.891625,,4b1c60b3-5e47-42cb-bc40-f59fb82d6260,,6744,Luciano Vietto,24,Left Center Forward,40.8,59.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,da226647-d519-44ce-9e5d-30578ac077e1,,,fe70524a-e32a-498c-b84c-46b2514e8527,,,5987.0,Giovani dos Santos Ramírez,41.707672,-0.019182298,3.0,High Pass,82.5,58.2,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe70524a-e32a-498c-b84c-46b2514e8527,2248,2,00:09:24.685,54,24,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,222,Villarreal,,,78e9eb94-8960-489e-834e-5d53bc4cc94c,,5987,Giovani dos Santos Ramírez,22,Right Center Forward,72.1,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b1c60b3-5e47-42cb-bc40-f59fb82d6260,2249,2,00:09:24.685,54,24,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,2.755656,,78e9eb94-8960-489e-834e-5d53bc4cc94c,,5213,Gerard Piqué Bernabéu,3,Right Center Back,37.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9fe25e8-163d-45f8-afff-c5131424c252,,,,,,4691.0,Claudio Andrés Bravo Muñoz,28.270834,2.6557968,2.0,Low Pass,12.6,35.1,,,40.0,Right Foot,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede8a916-3296-4675-b1ce-21f7e2abc799,2250,2,00:09:24.739,54,24,17,Pressure,108,217,Barcelona,3,From Free Kick,222,Villarreal,0.508049,,,,5987,Giovani dos Santos Ramírez,22,Right Center Forward,80.3,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9fe25e8-163d-45f8-afff-c5131424c252,2251,2,00:09:27.441,54,27,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,4b1c60b3-5e47-42cb-bc40-f59fb82d6260,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.6,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b225f96-d984-478a-a842-5a2251291e68,2252,2,00:09:27.441,54,27,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.040019,,66149c5d-f27e-4f12-a94e-34fbac7eca0f,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.6,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9fe25e8-163d-45f8-afff-c5131424c252,,,,10.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66149c5d-f27e-4f12-a94e-34fbac7eca0f,2253,2,00:09:27.481,54,27,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,1.378915,,016b1a61-31ee-4c31-86f4-fe5cedbb21d5,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,10.8,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,10.689247,-1.0945971,1.0,Ground Pass,15.7,23.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016b1a61-31ee-4c31-86f4-fe5cedbb21d5,2254,2,00:09:28.860,54,28,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,66149c5d-f27e-4f12-a94e-34fbac7eca0f,,5213,Gerard Piqué Bernabéu,3,Right Center Back,15.7,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41aa72a6-dd4e-41dc-bc4e-06b1d5f425b8,2255,2,00:09:28.860,54,28,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,2.869885,,016b1a61-31ee-4c31-86f4-fe5cedbb21d5,,5213,Gerard Piqué Bernabéu,3,Right Center Back,15.7,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561468e6-60fe-4024-a14e-a090a42f1871,,,,28.4,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561468e6-60fe-4024-a14e-a090a42f1871,2256,2,00:09:31.729,54,31,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,1.65305,,20b05a36-44a0-4c23-9b82-70e4852b4cf6,,5213,Gerard Piqué Bernabéu,3,Right Center Back,28.4,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,17.59659,1.0206306,1.0,Ground Pass,37.6,45.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b05a36-44a0-4c23-9b82-70e4852b4cf6,2257,2,00:09:33.383,54,33,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,561468e6-60fe-4024-a14e-a090a42f1871,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,37.6,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34800078-1501-461f-9068-bacedb853e76,2258,2,00:09:33.383,54,33,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,2.38035,,20b05a36-44a0-4c23-9b82-70e4852b4cf6,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,37.6,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66264aa1-d25a-4162-a919-aab18c0c125d,,,,49.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66264aa1-d25a-4162-a919-aab18c0c125d,2259,2,00:09:35.763,54,35,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,2.127456,,154e6ebc-92de-47ae-9622-877b9d7ba51b,,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,49.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,24.381346,1.2451547,1.0,Ground Pass,57.2,72.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154e6ebc-92de-47ae-9622-877b9d7ba51b,2260,2,00:09:37.890,54,37,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,66264aa1-d25a-4162-a919-aab18c0c125d,,4324,Daniel Alves da Silva,2,Right Back,57.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fced689d-9384-4370-bc94-80e2eada06f8,2261,2,00:09:37.890,54,37,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.209374,,154e6ebc-92de-47ae-9622-877b9d7ba51b,,4324,Daniel Alves da Silva,2,Right Back,57.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586b1ba-29d6-445e-aa49-75707225944b,,,,57.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586b1ba-29d6-445e-aa49-75707225944b,2262,2,00:09:38.100,54,38,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,1.006901,,4e33f12f-e3fc-4fb9-89cf-b048e95cb27a,,4324,Daniel Alves da Silva,2,Right Back,57.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.277327,-1.2755606,1.0,Ground Pass,63.1,53.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e33f12f-e3fc-4fb9-89cf-b048e95cb27a,2263,2,00:09:39.107,54,39,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,2586b1ba-29d6-445e-aa49-75707225944b,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.1,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca707866-716e-487c-9c66-40f9ba5003dc,2264,2,00:09:39.107,54,39,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,1.771469,,1f0a38cb-5cb4-4b60-b4d9-92c744eeccff,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.1,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e33f12f-e3fc-4fb9-89cf-b048e95cb27a,,,,63.1,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f0a38cb-5cb4-4b60-b4d9-92c744eeccff,2265,2,00:09:40.878,54,40,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,2.6369,,06209422-3fbd-4d4e-9eb2-3e8c60c99257,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,63.1,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,52.112377,-1.0856928,3.0,High Pass,87.4,7.4,,,38.0,Left Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06209422-3fbd-4d4e-9eb2-3e8c60c99257,2266,2,00:09:43.515,54,43,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,1f0a38cb-5cb4-4b60-b4d9-92c744eeccff,,5211,Jordi Alba Ramos,6,Left Back,87.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632cf94-c26d-4b4d-868b-9aa71719ae8a,2267,2,00:09:43.515,54,43,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,2.774,,06209422-3fbd-4d4e-9eb2-3e8c60c99257,,5211,Jordi Alba Ramos,6,Left Back,87.4,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94e02936-f203-4ccd-9154-859a3fa13480,,,,108.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94e02936-f203-4ccd-9154-859a3fa13480,2268,2,00:09:46.289,54,46,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.7065,,e4df5d9b-833e-40b3-9816-cf3c1673eaba,,5211,Jordi Alba Ramos,6,Left Back,108.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.631214,1.876307,1.0,Ground Pass,103.9,27.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4df5d9b-833e-40b3-9816-cf3c1673eaba,2269,2,00:09:46.995,54,46,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,94e02936-f203-4ccd-9154-859a3fa13480,,4320,Neymar da Silva Santos Junior,21,Left Wing,103.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48d43ab6-fcce-4361-8f62-ad87f0125b76,2270,2,00:09:46.995,54,46,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.8386,,c3ef5aac-8ece-4a49-b0b0-c6f46b1416a3,,4320,Neymar da Silva Santos Junior,21,Left Wing,103.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,7.9195957,2.3561945,1.0,Ground Pass,98.3,32.9,,,106.0,No Touch,,,,,,,,,,,,,,True,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d923673-22f6-471d-b751-232b53c50cf5,2271,2,00:09:47.612,54,47,17,Pressure,108,217,Barcelona,3,From Free Kick,222,Villarreal,0.621334,,076f2381-93f4-426a-b330-bf6493c2e733,,22819,Bruno Soriano Llido,9,Right Defensive Midfield,21.8,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3ef5aac-8ece-4a49-b0b0-c6f46b1416a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3ef5aac-8ece-4a49-b0b0-c6f46b1416a3,2272,2,00:09:47.834,54,47,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,48d43ab6-fcce-4361-8f62-ad87f0125b76,,5246,Luis Alberto Suárez Díaz,23,Center Forward,98.3,32.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6d923673-22f6-471d-b751-232b53c50cf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076f2381-93f4-426a-b330-bf6493c2e733,2273,2,00:09:47.834,54,47,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.4952,,6d923673-22f6-471d-b751-232b53c50cf5,,5246,Luis Alberto Suárez Díaz,23,Center Forward,98.3,32.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,92a33ad1-b8d2-447d-b4fc-25c0690de433,,,c3ef5aac-8ece-4a49-b0b0-c6f46b1416a3,101.1,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92a33ad1-b8d2-447d-b4fc-25c0690de433,2274,2,00:09:48.329,54,48,30,Pass,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.6299,,70a81e08-1efe-4252-bf54-0081ed85b202,,5246,Luis Alberto Suárez Díaz,23,Center Forward,101.1,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.7535176,2.0476882,1.0,Ground Pass,98.0,39.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,328a321d-5797-4981-a5f0-c1ab7f9b6761,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a81e08-1efe-4252-bf54-0081ed85b202,2275,2,00:09:48.959,54,48,42,Ball Receipt*,108,217,Barcelona,3,From Free Kick,217,Barcelona,,,92a33ad1-b8d2-447d-b4fc-25c0690de433,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.0,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6d67e8-555c-45d8-9130-38197e17ab9e,2276,2,00:09:48.959,54,48,43,Carry,108,217,Barcelona,3,From Free Kick,217,Barcelona,0.6954,,328a321d-5797-4981-a5f0-c1ab7f9b6761,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.0,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70a81e08-1efe-4252-bf54-0081ed85b202,,,,100.0,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
